"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 2","12:44","12:44","2.00","6:22","6:18","134","145","7","10","170","263","50.7% S / 49.3% D","0.94","8.5","8.8","279","267","3.87","357","5.17","139","27.0","5:07","180","12:41","6:21"
"","","Riscaldamento","1","6:02.7","6:02.7","1.00","6:03","6:02","131","145","3","3","175","260","50.9% S / 49.1% D","0.95","8.9","9.2","289","286","4.14","350","5.07","67","29.0","5:07","180","6:02","6:02"
"","","Riscaldamento","2","6:41.1","12:44","1.00","6:41","6:33","138","145","4","6","165","265","50.4% S / 49.6% D","0.92","8.0","8.5","271","250","3.62","357","5.17","72","25.0","6:00","178","6:41","6:41"
"","1","Corsa","3 - 11","38:06","50:50","8.00","4:46","4:47","165","173","24","30","181","240","50.0% S / 50.0% D","1.16","9.4","7.8","353","353","5.12","470","6.81","528","23.0","4:07","188","38:04","4:45"
"","","Corsa","3","4:44.6","17:28","1.00","4:45","4:54","151","160","3","4","183","244","50.3% S / 49.7% D","1.13","8.7","7.7","344","347","5.03","411","5.96","61","24.0","4:07","188","4:44.6","4:45"
"","","Corsa","4","4:43.5","22:12","1.00","4:43","4:42","160","164","3","0","183","241","50.3% S / 49.7% D","1.16","9.0","7.5","355","355","5.14","378","5.48","64","22.0","4:35","184","4:43","4:43"
"","","Corsa","5","4:43.1","26:55","1.00","4:43","4:44","163","165","1","4","182","240","50.3% S / 49.7% D","1.17","9.1","7.6","354","354","5.13","382","5.54","65","22.0","4:35","184","4:43","4:43"
"","","Corsa","6","4:44.8","31:40","1.00","4:45","4:46","166","167","4","8","182","239","50.1% S / 49.9% D","1.17","9.2","7.6","353","353","5.12","415","6.01","66","22.0","4:33","184","4:44.8","4:45"
"","","Corsa","7","4:44.4","36:24","1.00","4:44","4:44","168","170","1","3","182","237","50.1% S / 49.9% D","1.16","9.2","7.7","354","353","5.12","385","5.58","67","22.0","4:38","185","4:44","4:44"
"","","Corsa","8","4:48.5","41:13","1.00","4:48","4:48","170","172","6","4","179","242","50.3% S / 49.7% D","1.17","9.7","8.0","356","354","5.13","470","6.81","68","22.0","4:26","186","4:48.5","4:48"
"","","Corsa","9","4:46.8","45:59","1.00","4:47","4:50","170","172","2","5","177","240","49.6% S / 50.4% D","1.18","10.0","8.3","350","351","5.09","398","5.77","68","23.0","4:27","185","4:46.8","4:47"
"","","Corsa","10","4:48.6","50:48","1.00","4:49","4:45","172","173","3","1","178","238","49.4% S / 50.6% D","1.17","9.9","8.2","359","357","5.17","419","6.07","69","23.0","4:36","184","4:48","4:48"
"","","Corsa","11","0:01.6","50:50","0.00","6:32","5:05","170","170","0","0","176","234","49.7% S / 50.3% D","1.09","10.0","8.8","346","326","4.72","326","4.72","0","23.0","4:58","176","0:01","4:04"
"","","Defaticamento","12 - 15","21:53","1:12:42","3.31","6:37","6:30","147","170","38","24","163","264","47.7% S / 52.3% D","0.93","9.0","9.6","277","263","3.81","392","5.68","229","25.0","4:59","176","21:53","6:37"
"","","Defaticamento","12","7:13.8","58:03","1.00","7:14","7:09","147","170","17","17","153","268","47.9% S / 52.1% D","0.91","8.7","9.5","270","234","3.39","392","5.68","73","24.0","4:59","176","7:13.8","7:14"
"","","Defaticamento","13","6:27.3","1:04:31","1.00","6:27","6:23","149","153","4","4","167","267","47.0% S / 53.0% D","0.94","9.1","9.6","270","264","3.83","343","4.97","69","25.0","5:37","174","6:27","6:27"
"","","Defaticamento","14","6:19.4","1:10:50","1.00","6:19","6:08","146","151","13","2","170","257","47.7% S / 52.3% D","0.93","9.1","9.7","284","285","4.13","367","5.32","68","25.0","5:07","175","6:19.4","6:19"
"","","Defaticamento","15","1:52.1","1:12:42","0.31","6:04","5:56","145","148","5","1","172","263","49.1% S / 50.9% D","0.96","9.2","9.3","301","301","4.36","362","5.25","20","26.0","5:55","173","1:51","6:00"
"","Riepilogo","--","--","1:12:42","1:12:42","13.31","5:28","5:26","154","173","69","63","174","251","49.5% S / 50.5% D","1.05","9.1","8.5","324","311","4.51","470","6.81","896","23.9","4:07","188","1:12:38","5:27"
