"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1","5:00","5:00","0.77","6:27","6:29","140","158","2","5","167","278","0.94","8.6","9.2","272","271","3.72","309","4.24","52","23.0","6:07","170","4:58","6:25"
"","1","Corsa","2 - 5","20:00","25:00","3.27","6:07","6:09","165","172","4","12","169","272","0.97","8.6","8.9","283","284","3.90","324","4.45","240","21.0","5:45","175","20:00","6:07"
"","","Corsa","2","6:05.1","11:05","1.00","6:05","6:07","162","167","2","6","170","270","0.97","8.6","8.8","281","283","3.89","324","4.45","73","22.0","5:49","174","6:05.1","6:05"
"","","Corsa","3","6:08.3","17:13","1.00","6:08","6:10","164","169","1","3","169","272","0.97","8.6","8.9","282","283","3.89","320","4.40","73","21.0","5:51","174","6:08","6:08"
"","","Corsa","4","6:10.8","23:24","1.00","6:11","6:15","166","169","0","2","169","273","0.95","8.5","9.0","283","282","3.87","318","4.37","74","19.0","5:58","175","6:10.8","6:11"
"","","Corsa","5","1:35.8","25:00","0.27","5:56","5:56","169","172","0","1","170","268","1.00","8.7","8.7","292","293","4.02","300","4.12","20","19.0","5:45","172","1:35.8","5:56"
"","2","Corsa","6 - 7","10:00","35:00","1.66","6:02","6:02","170","175","5","3","171","268","0.96","8.5","8.8","296","295","4.05","375","5.15","122","18.0","5:33","176","9:59","6:02"
"","","Corsa","6","5:54.5","30:54","1.00","5:54","5:55","171","175","3","3","172","266","0.98","8.5","8.6","302","302","4.15","375","5.15","73","18.0","5:33","176","5:54","5:54"
"","","Corsa","7","4:05.5","35:00","0.66","6:15","6:13","169","174","2","0","170","271","0.94","8.4","8.9","287","285","3.91","304","4.18","49","19.0","5:56","174","4:05.5","6:15"
"","","Defaticamento","8 - 9","8:02.4","43:02","1.35","5:57","5:55","174","178","5","3","170","268","0.99","8.6","8.7","310","310","4.26","371","5.10","100","19.0","5:39","176","8:01","5:56"
"","","Defaticamento","8","5:00","40:00","0.83","6:02","6:03","174","177","2","3","170","269","0.97","8.6","8.8","300","301","4.13","331","4.55","61","19.0","5:51","174","4:59","6:01"
"","","Defaticamento","9","3:02.4","43:02","0.52","5:49","5:44","174","178","3","0","171","265","1.01","8.7","8.6","325","326","4.48","371","5.10","39","19.0","5:39","176","3:02","5:48"
"","Riepilogo","--","--","43:02","43:02","7.05","6:06","6:07","165","178","16","23","170","271","0.97","8.6","8.9","291","290","3.98","375","5.15","514","20.0","5:33","176","43:00","6:06"
