"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 20","2:09:19","2:09:19","20.00","6:28","6:28","142","152","105","118","172","270","50.3% S / 49.7% D","0.90","8.5","9.2","265","262","3.80","434","6.29","1,355","22.0","5:36","180","2:08:46","6:26"
"","","Corsa","1","6:16.3","6:16.3","1.00","6:16","6:18","135","144","4","3","174","272","50.5% S / 49.5% D","0.92","8.3","8.9","270","269","3.90","308","4.46","69","25.0","5:36","179","6:16.3","6:16"
"","","Corsa","2","6:19.1","12:35","1.00","6:19","6:30","144","150","4","22","174","275","50.3% S / 49.7% D","0.91","8.2","8.7","247","249","3.61","394","5.71","71","24.0","5:42","180","6:19.1","6:19"
"","","Corsa","3","6:16.2","18:52","1.00","6:16","6:04","142","147","19","7","174","269","50.4% S / 49.6% D","0.92","8.2","8.8","295","286","4.14","403","5.84","71","22.0","6:04","176","6:16","6:16"
"","","Corsa","4","6:14.9","25:07","1.00","6:15","6:18","142","145","4","8","173","267","50.5% S / 49.5% D","0.92","8.5","9.0","268","265","3.84","304","4.41","69","19.0","6:07","178","6:14.9","6:15"
"","","Corsa","5","6:22.2","31:29","1.00","6:22","6:19","143","147","6","4","174","267","50.5% S / 49.5% D","0.90","8.3","9.0","269","268","3.88","322","4.67","70","21.0","6:07","176","6:22","6:22"
"","","Corsa","6","6:29.8","37:59","1.00","6:30","6:23","142","147","9","3","174","269","50.3% S / 49.7% D","0.89","8.4","9.2","273","270","3.91","372","5.39","70","21.0","6:19","176","6:29.8","6:30"
"","","Corsa","7","6:25.6","44:24","1.00","6:26","6:28","142","148","4","7","173","269","50.3% S / 49.7% D","0.90","8.4","9.1","264","262","3.80","366","5.30","68","19.0","6:03","176","6:25","6:25"
"","","Corsa","8","6:32.2","50:56","1.00","6:32","6:38","142","146","1","7","172","276","50.1% S / 49.9% D","0.89","8.4","9.2","254","253","3.67","297","4.30","68","19.0","6:24","175","6:32","6:32"
"","","Corsa","9","6:29.3","57:26","1.00","6:29","6:32","141","146","3","6","173","269","50.5% S / 49.5% D","0.89","8.4","9.3","258","257","3.72","333","4.83","67","21.0","6:21","176","6:29.3","6:29"
"","","Corsa","10","6:28.7","1:03:54","1.00","6:29","6:28","141","144","3","2","174","268","50.5% S / 49.5% D","0.89","8.4","9.2","262","261","3.78","309","4.48","67","22.0","6:21","176","6:28","6:28"
"","","Corsa","11","6:29.7","1:10:24","1.00","6:30","6:28","141","143","2","2","174","268","50.5% S / 49.5% D","0.89","8.4","9.3","261","261","3.78","302","4.38","66","22.0","6:19","177","6:29.7","6:30"
"","","Corsa","12","6:38.2","1:17:02","1.00","6:38","6:38","142","147","10","10","169","275","49.9% S / 50.1% D","0.87","8.3","9.3","257","251","3.64","365","5.29","67","21.0","6:27","175","6:38","6:38"
"","","Corsa","13","6:29.0","1:23:31","1.00","6:29","6:26","142","147","5","3","173","268","50.3% S / 49.7% D","0.89","8.5","9.3","261","260","3.77","317","4.59","66","23.0","6:24","175","6:29","6:29"
"","","Corsa","14","6:23.4","1:29:55","1.00","6:23","6:21","143","146","8","4","172","267","50.2% S / 49.8% D","0.91","8.7","9.4","272","271","3.93","333","4.83","66","23.0","6:15","176","6:23.4","6:23"
"","","Corsa","15","6:28.9","1:36:23","1.00","6:29","6:32","143","147","4","8","171","272","50.2% S / 49.8% D","0.90","8.7","9.4","262","260","3.77","297","4.30","66","24.0","6:11","174","6:28.9","6:29"
