"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","5","Corsa","10","2:08.5","28:11","0.40","5:21","5:27","151","160","0","1","170","258","50.2% S / 49.8% D","1.09","10.1","9.1","320","333","Nessun peso","398","Nessun peso","25","18.0","4:44","177","2:08","5:20"
"","6","Corsa","11","1:48.7","30:00","0.40","4:32","4:39","167","171","0","2","179","236","50.5% S / 49.5% D","1.22","10.1","8.1","377","381","Nessun peso","403","Nessun peso","24","18.0","4:27","183","1:48","4:30"
"","7","Corsa","12","2:13.2","32:13","0.40","5:33","5:31","165","170","1","1","168","259","50.4% S / 49.6% D","1.09","10.5","9.4","333","325","Nessun peso","362","Nessun peso","28","18.0","4:37","174","2:12","5:30"
"","8","Corsa","13","1:49.4","34:03","0.40","4:33","4:38","169","172","0","1","178","236","50.6% S / 49.4% D","1.21","10.3","8.3","377","382","Nessun peso","438","Nessun peso","24","17.0","4:25","185","1:48","4:30"
"","","Riposo","14","2:00","36:03","0.17","11:35","9:21","139","171","5","0","113","472","50.6% S / 49.4% D","0.88","6.1","6.9","223","144","Nessun peso","384","Nessun peso","15","17.0","4:43","173","1:58","11:24"
"","9","Corsa","15","2:09.6","38:12","0.40","5:24","5:34","155","163","0","3","170","258","50.1% S / 49.9% D","1.06","10.1","9.6","310","320","Nessun peso","370","Nessun peso","26","17.0","5:04","173","2:09.6","5:24"
"","10","Corsa","16","1:46.0","39:58","0.40","4:25","4:34","170","173","0","1","181","232","50.8% S / 49.3% D","1.24","10.0","7.9","391","397","Nessun peso","438","Nessun peso","24","17.0","4:10","185","1:45","4:23"
"","11","Corsa","17","2:13.6","42:12","0.40","5:34","5:27","166","172","0","1","169","258","50.3% S / 49.7% D","1.10","10.4","9.2","336","328","Nessun peso","384","Nessun peso","28","17.0","4:32","172","2:13","5:33"
"","12","Corsa","18","1:44.0","43:56","0.40","4:20","4:24","171","175","0","0","182","226","50.6% S / 49.4% D","1.24","10.3","8.2","396","404","Nessun peso","450","Nessun peso","23","17.0","4:12","186","1:43","4:17"
"","","Riposo","19","2:00","45:56","0.17","11:37","9:44","142","176","4","0","110","502","50.0% S / 50.0% D","0.85","6.2","7.2","260","145","Nessun peso","437","Nessun peso","16","17.0","4:21","177","1:58","11:26"
"","","Defaticamento","20 - 22","12:42","58:38","2.18","5:50","5:54","158","163","3","6","168","262","50.3% S / 49.7% D","1.02","10.1","9.8","305","305","Nessun peso","414","Nessun peso","148","17.0","5:16","172","12:42","5:50"
"","","Defaticamento","20","5:46.1","51:42","1.00","5:46","5:58","156","163","0","5","169","262","50.3% S / 49.7% D","1.01","9.9","9.7","297","299","Nessun peso","333","Nessun peso","65","17.0","5:35","172","5:46.1","5:46"
"","","Defaticamento","21","4:39.4","56:21","0.80","5:49","5:50","159","162","0","1","168","262","50.4% S / 49.6% D","1.02","10.2","9.7","306","306","Nessun peso","378","Nessun peso","55","17.0","5:38","171","4:39","5:49"
"","","Defaticamento","22","2:16.6","58:38","0.38","6:03","5:53","161","163","3","0","166","265","50.4% S / 49.6% D","1.01","10.5","10.3","319","316","Nessun peso","414","Nessun peso","27","18.0","5:16","170","2:16","6:02"
"","Riepilogo","--","--","58:38","58:38","10.02","5:51","5:49","155","176","52","51","162","264","50.4% S / 49.6% D","1.05","9.7","9.1","326","306","Nessun peso","461","Nessun peso","676","18.5","4:10","198","58:32","5:51"
