"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1","6:01.6","6:01.6","1.00","6:02","6:07","139","155","6","0","165","268","50.5% S / 49.5% D","1.03","10.5","10.1","322","311","4.44","368","5.26","65","23.0","4:58","172","5:52","5:52"
"","1","Corsa","2 - 6","24:22","30:24","4.50","5:25","5:24","162","168","18","15","168","261","50.4% S / 49.6% D","1.10","10.8","9.6","341","340","4.86","405","5.79","304","16.0","5:03","174","24:22","5:25"
"","","Corsa","2","5:22.3","11:24","1.00","5:22","5:20","161","164","7","2","169","259","50.4% S / 49.6% D","1.10","10.6","9.4","346","344","4.91","399","5.70","68","19.0","5:03","174","5:22","5:22"
"","","Corsa","3","5:27.6","16:51","1.00","5:28","5:28","161","163","1","2","168","261","50.5% S / 49.5% D","1.09","10.9","9.7","336","337","4.81","386","5.51","68","16.0","5:15","172","5:27.6","5:28"
"","","Corsa","4","5:26.3","22:18","1.00","5:26","5:27","161","167","5","3","167","263","50.5% S / 49.5% D","1.10","10.8","9.6","338","338","4.83","405","5.79","67","15.0","5:16","170","5:26","5:26"
"","","Corsa","5","5:23.0","27:41","1.00","5:23","5:25","163","167","3","6","167","262","50.4% S / 49.6% D","1.12","11.0","9.6","339","337","4.81","400","5.71","67","14.0","5:08","169","5:23.0","5:23"
"","","Corsa","6","2:43.3","30:24","0.50","5:27","5:22","166","168","3","1","167","261","50.3% S / 49.7% D","1.10","10.9","9.7","347","347","4.96","375","5.36","34","14.0","5:22","169","2:43.3","5:27"
"","2","Corsa","7 - 11","21:36","52:00","4.50","4:48","4:48","173","177","12","11","173","247","50.4% S / 49.6% D","1.21","11.0","8.9","379","379","5.41","438","6.26","288","13.0","4:38","178","21:34","4:48"
"","","Corsa","7","4:52.2","35:16","1.00","4:52","4:51","171","174","1","0","172","249","50.4% S / 49.6% D","1.20","11.1","9.1","378","379","5.41","430","6.14","65","13.0","4:38","177","4:52","4:52"
"","","Corsa","8","4:49.4","40:06","1.00","4:49","4:50","173","175","2","2","172","248","50.5% S / 49.5% D","1.20","11.0","8.9","380","379","5.41","428","6.11","64","13.0","4:44","175","4:49","4:49"
"","","Corsa","9","4:45.8","44:51","1.00","4:46","4:48","173","176","1","4","172","248","50.5% S / 49.5% D","1.22","11.0","8.8","374","373","5.33","410","5.86","64","13.0","4:41","177","4:45.8","4:46"
"","","Corsa","10","4:46.2","49:38","1.00","4:46","4:46","174","175","3","3","174","245","50.4% S / 49.6% D","1.21","10.8","8.7","379","379","5.41","413","5.90","64","12.0","4:38","178","4:46","4:46"
"","","Corsa","11","2:22.0","52:00","0.50","4:44","4:42","175","177","4","1","174","245","50.3% S / 49.7% D","1.22","10.8","8.6","392","392","5.60","438","6.26","32","12.0","4:40","178","2:22.0","4:44"
"","","Defaticamento","12 - 13","6:04.2","58:04","1.04","5:50","5:44","166","174","5","2","166","266","50.3% S / 49.7% D","1.05","10.6","9.9","324","321","4.59","408","5.83","74","12.0","4:42","172","6:03","5:49"
"","","Defaticamento","12","5:50.2","57:50","1.00","5:50","5:44","166","174","5","2","166","266","50.3% S / 49.7% D","1.05","10.6","9.9","322","321","4.59","408","5.83","71","12.0","4:42","172","5:50","5:50"
"","","Defaticamento","13","0:13.9","58:04","0.04","5:51","5:46","165","166","0","0","165","265","50.3% S / 49.7% D","1.03","11.0","10.4","354","321","4.59","362","5.17","3","13.0","5:49","165","0:13","5:27"
"","Riepilogo","--","--","58:04","58:04","11.04","5:16","5:14","164","177","41","28","169","257","50.4% S / 49.6% D","1.13","10.8","9.4","354","349","4.99","438","6.26","731","15.0","4:38","178","57:54","5:15"
