"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Corsa","10","3:49.8","30:50","1.00","3:50","3:50","168","175","8","2","189","230","51.0% S / 49.0% D","1.37","9.0","6.4","453","452","6.55","576","8.35","57","14.0","3:37","197","3:49.8","3:50"
"","","Corsa","11","0:10.2","31:00","0.04","4:14","4:04","173","174","0","0","185","236","50.8% S / 49.3% D","1.36","9.4","6.7","402","409","5.93","416","6.03","2","14.0","4:02","186","0:10","4:09"
"","","Recupero","12","2:00","33:00","0.20","10:11","10:23","144","173","0","6","122","275","50.3% S / 49.7% D","0.85","6.7","8.1","241","132","1.91","438","6.35","18","14.0","4:07","182","1:58","10:01"
"","4","Corsa","13 - 14","4:00","37:00","1.02","3:54","3:50","168","175","11","1","186","232","51.0% S / 49.0% D","1.36","9.2","6.5","457","459","6.65","542","7.86","60","13.0","3:43","191","4:00","3:54"
"","","Corsa","13","3:53.7","36:54","1.00","3:54","3:50","168","175","11","1","186","232","51.0% S / 49.0% D","1.36","9.2","6.5","458","459","6.65","542","7.86","58","13.0","3:43","191","3:53.7","3:54"
"","","Corsa","14","0:06.3","37:00","0.02","4:16","3:57","174","175","0","0","184","233","51.1% S / 48.9% D","1.39","9.8","6.6","421","430","6.23","456","6.61","1","12.0","3:58","187","0:06","4:04"
"","","Recupero","15","2:00","39:00","0.19","10:47","10:54","145","174","0","6","120","376","50.5% S / 49.5% D","0.82","6.4","8.0","240","122","1.77","447","6.48","19","12.0","4:00","171","1:58","10:37"
"","5","Corsa","16 - 17","4:00","43:00","1.03","3:53","3:50","170","177","8","0","187","229","51.1% S / 48.9% D","1.37","9.2","6.5","456","457","6.62","556","8.06","60","12.0","3:44","192","4:00","3:53"
"","","Corsa","16","3:52.7","42:53","1.00","3:53","3:50","170","177","8","0","187","229","51.1% S / 48.9% D","1.37","9.2","6.5","457","457","6.62","556","8.06","58","12.0","3:44","192","3:52.7","3:53"
"","","Corsa","17","0:07.3","43:00","0.03","3:57","3:55","175","175","0","0","186","230","51.0% S / 49.0% D","1.41","9.5","6.5","425","425","6.16","450","6.52","2","12.0","3:56","190","0:07","3:46"
"","","Recupero","18","2:00","45:00","0.19","10:40","10:36","145","175","0","3","116","354","50.6% S / 49.4% D","0.87","6.9","7.8","244","126","1.83","468","6.78","19","12.0","3:57","168","1:58","10:29"
"","","Defaticamento","19 - 21","13:25","58:25","2.00","6:43","6:38","145","153","20","2","166","285","50.3% S / 49.7% D","0.90","9.2","10.1","273","273","3.96","355","5.14","140","12.0","5:42","172","13:25","6:43"
"","","Defaticamento","19","6:34.5","51:35","1.00","6:34","6:36","144","149","5","1","167","278","50.3% S / 49.7% D","0.90","9.4","10.2","273","273","3.96","316","4.58","68","12.0","6:10","172","6:34.5","6:35"
"","","Defaticamento","20","3:25.5","55:00","0.51","6:46","6:36","147","153","2","1","166","281","50.2% S / 49.8% D","0.90","9.3","10.2","268","270","3.91","355","5.14","37","12.0","5:42","169","3:25","6:45"
"","","Defaticamento","21","3:24.9","58:25","0.49","6:58","6:44","144","148","13","0","162","303","50.4% S / 49.6% D","0.88","8.9","9.9","278","277","4.01","331","4.80","34","11.0","6:31","171","3:24","6:56"
"","Riepilogo","--","--","58:25","58:25","10.31","5:40","5:39","151","177","66","57","166","263","50.5% S / 49.5% D","1.04","8.7","8.5","360","305","4.42","576","8.35","683","15.2","3:35","197","58:15","5:39"
