"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 24","2:26:46","2:26:46","24.00","6:07","6:06","142","149","64","66","176","267","50.6% S / 49.4% D","0.93","8.1","8.5","269","268","3.88","401","5.81","1,620","19.0","4:54","185","2:26:30","6:06"
"","","Corsa","1","6:11.3","6:11.3","1.00","6:11","6:04","132","144","13","0","179","266","50.8% S / 49.2% D","0.90","7.6","8.3","281","278","4.03","336","4.87","68","25.0","5:47","184","6:10","6:10"
"","","Corsa","2","5:59.0","12:10","1.00","5:59","5:59","141","145","1","3","182","264","50.5% S / 49.5% D","0.92","7.3","7.7","267","267","3.87","297","4.30","70","21.0","5:47","185","5:59","5:59"
"","","Corsa","3","5:53.1","18:03","1.00","5:53","5:58","142","145","0","8","182","261","50.5% S / 49.5% D","0.94","7.4","7.7","262","262","3.80","279","4.04","68","18.0","5:42","185","5:53.1","5:53"
"","","Corsa","4","5:58.8","24:02","1.00","5:59","5:59","143","146","1","1","181","263","50.5% S / 49.5% D","0.93","7.5","7.9","270","269","3.90","292","4.23","69","17.0","5:49","183","5:58","5:58"
"","","Corsa","5","5:59.6","30:02","1.00","6:00","6:00","143","147","4","5","180","263","50.4% S / 49.6% D","0.93","7.7","8.0","267","266","3.86","322","4.67","69","17.0","5:54","183","5:59.6","6:00"
"","","Corsa","6","6:01.5","36:03","1.00","6:02","6:06","143","148","3","11","179","264","50.6% S / 49.4% D","0.93","7.7","8.1","258","259","3.75","330","4.78","67","16.0","4:54","183","6:01","6:01"
"","","Corsa","7","6:06.0","42:09","1.00","6:06","6:07","142","147","0","2","179","264","50.5% S / 49.5% D","0.92","7.7","8.2","257","256","3.71","278","4.03","68","17.0","5:58","181","6:06.0","6:06"
"","","Corsa","8","6:01.4","48:11","1.00","6:01","6:05","143","148","3","4","178","263","50.4% S / 49.6% D","0.93","7.8","8.3","263","263","3.81","328","4.75","67","17.0","5:31","181","6:01.4","6:01"
"","","Corsa","9","6:07.0","54:18","1.00","6:07","6:03","143","146","6","3","178","266","50.6% S / 49.4% D","0.92","7.8","8.2","268","267","3.87","312","4.52","68","18.0","5:40","182","6:07.0","6:07"
"","","Corsa","10","6:03.3","1:00:21","1.00","6:03","6:03","143","146","2","1","178","265","50.6% S / 49.4% D","0.93","7.9","8.3","265","265","3.84","286","4.14","67","17.0","5:51","184","6:03","6:03"
"","","Corsa","11","6:13.1","1:06:34","1.00","6:13","6:08","143","149","8","4","176","269","50.7% S / 49.3% D","0.92","8.1","8.6","270","269","3.90","401","5.81","68","17.0","5:50","180","6:13","6:13"
"","","Corsa","12","6:10.0","1:12:44","1.00","6:10","6:08","142","145","3","1","176","267","50.8% S / 49.2% D","0.92","8.1","8.5","268","267","3.87","300","4.35","66","17.0","5:55","179","6:10.0","6:10"
"","","Corsa","13","6:07.9","1:18:52","1.00","6:08","6:07","141","144","2","0","176","265","50.8% S / 49.2% D","0.93","8.1","8.6","268","267","3.87","298","4.32","66","17.0","5:50","178","6:07.9","6:08"
"","","Corsa","14","6:07.7","1:25:00","1.00","6:08","6:07","141","144","0","0","175","266","50.8% S / 49.3% D","0.93","8.3","8.7","271","270","3.91","328","4.75","66","17.0","6:01","178","6:07.7","6:08"
"","","Corsa","15","6:04.7","1:31:04","1.00","6:05","6:05","141","143","1","0","175","266","50.9% S / 49.1% D","0.94","8.4","8.7","273","273","3.96","299","4.33","65","17.0","5:58","176","6:04","6:04"
"","","Corsa","16","6:06.9","1:37:11","1.00","6:07","6:06","141","145","1","1","174","266","50.9% S / 49.1% D","0.94","8.5","8.8","273","272","3.94","326","4.72","68","18.0","5:57","178","6:06.9","6:07"
"","","Corsa","17","6:06.0","1:43:17","1.00","6:06","6:08","141","144","1","2","174","267","50.9% S / 49.1% D","0.94","8.4","8.8","270","271","3.93","317","4.59","66","18.0","5:58","178","6:06.0","6:06"
"","","Corsa","18","6:24.1","1:49:41","1.00","6:24","6:19","141","145","3","3","166","274","50.8% S / 49.2% D","0.95","8.4","8.8","269","260","3.77","304","4.41","68","18.0","5:26","177","6:11","6:11"
"","","Corsa","19","6:04.4","1:55:46","1.00","6:04","6:03","143","146","1","0","173","268","50.7% S / 49.3% D","0.95","8.6","8.8","277","277","4.01","306","4.43","67","19.0","5:50","176","6:04.4","6:04"
"","","Corsa","20","6:08.0","2:01:54","1.00","6:08","6:08","142","144","1","2","172","269","50.7% S / 49.3% D","0.95","8.7","8.9","273","273","3.96","302","4.38","69","19.0","5:58","176","6:08.0","6:08"
"","","Corsa","21","6:06.1","2:08:00","1.00","6:06","6:06","143","147","1","2","172","269","50.5% S / 49.5% D","0.95","8.6","8.8","273","273","3.96","294","4.26","68","20.0","5:58","176","6:06","6:06"
"","","Corsa","22","6:12.8","2:14:12","1.00","6:13","6:12","142","145","0","1","172","270","50.6% S / 49.4% D","0.94","8.7","9.0","270","269","3.90","289","4.19","69","20.0","6:02","175","6:12.8","6:13"
"","","Corsa","23","6:16.2","2:20:29","1.00","6:16","6:20","143","146","1","8","171","281","50.5% S / 49.5% D","0.94","8.4","8.8","264","261","3.78","331","4.80","68","21.0","5:19","178","6:16","6:16"
"","","Corsa","24","6:16.9","2:26:46","1.00","6:17","6:15","144","147","7","3","176","269","50.5% S / 49.5% D","0.91","8.2","8.8","272","272","3.94","327","4.74","65","24.0","6:06","182","6:16.9","6:17"
"","2","Corsa","25 - 29","24:38","2:51:24","5.00","4:56","4:55","163","172","23","16","180","243","50.7% S / 49.3% D","1.13","9.0","7.8","343","342","4.96","476","6.90","331","24.0","4:34","183","24:37","4:55"
"","","Corsa","25","4:57.4","2:31:43","1.00","4:57","4:57","156","159","5","1","180","243","50.6% S / 49.4% D","1.11","9.0","7.9","341","342","4.96","381","5.52","64","25.0","4:49","182","4:57","4:57"
"","","Corsa","26","4:55.5","2:36:38","1.00","4:55","4:56","161","163","1","2","180","240","50.5% S / 49.5% D","1.13","9.2","7.9","341","342","4.96","386","5.59","66","23.0","4:34","183","4:55.5","4:55"
"","","Corsa","27","4:56.3","2:41:35","1.00","4:56","4:54","164","166","7","6","180","243","50.8% S / 49.2% D","1.13","9.0","7.8","349","346","5.01","476","6.90","67","24.0","4:44","182","4:56","4:56"
"","","Corsa","28","4:55.0","2:46:30","1.00","4:55","4:53","167","170","10","6","180","245","50.9% S / 49.1% D","1.13","9.0","7.7","346","344","4.99","453","6.57","68","24.0","4:48","182","4:55.0","4:55"
"","","Corsa","29","4:53.9","2:51:24","1.00","4:54","4:55","169","172","0","0","180","244","50.8% S / 49.2% D","1.13","9.0","7.7","335","336","4.87","363","5.26","68","24.0","4:47","182","4:53.9","4:54"
"","","Defaticamento","30 - 31","6:36.7","2:58:00","1.05","6:19","6:14","159","170","6","3","171","271","50.4% S / 49.6% D","0.93","8.9","9.4","282","278","4.03","350","5.07","77","23.0","4:47","181","6:36","6:19"
"","","Defaticamento","30","6:20.1","2:57:44","1.00","6:20","6:14","159","170","6","2","171","270","50.4% S / 49.6% D","0.93","9.0","9.4","282","278","4.03","350","5.07","74","23.0","4:47","181","6:20","6:20"
"","","Defaticamento","31","0:16.7","2:58:00","0.05","5:59","6:19","158","160","0","1","169","281","50.5% S / 49.5% D","0.94","8.7","9.0","282","271","3.93","297","4.30","3","24.0","6:12","171","0:16","5:45"
"","Riepilogo","--","--","2:58:00","2:58:00","30.05","5:55","5:55","145","172","93","85","176","264","50.6% S / 49.4% D","0.96","8.3","8.4","283","278","4.03","476","6.90","2,028","19.5","4:34","185","2:57:42","5:55"
