"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Corsa","9","5:13.5","50:36","1.00","5:13","5:11","156","159","3","0","175","252","1.09","8.8","8.1","308","308","Nessun peso","355","Nessun peso","65","9.0","5:03","182","5:13","5:13"
"","","Corsa","10","5:14.5","55:51","1.00","5:14","5:15","156","160","7","7","175","254","1.09","8.9","8.2","311","309","Nessun peso","360","Nessun peso","66","8.0","4:29","192","5:14.5","5:14"
"","","Corsa","11","5:11.5","1:01:02","1.00","5:11","5:12","156","158","4","7","175","251","1.10","8.9","8.1","311","308","Nessun peso","392","Nessun peso","65","8.0","5:05","184","5:11","5:11"
"","","Corsa","12","5:08.7","1:06:11","1.00","5:09","5:09","156","158","5","5","175","251","1.10","8.9","8.0","309","308","Nessun peso","349","Nessun peso","64","8.0","4:57","178","5:08.7","5:09"
"","","Corsa","13","5:13.6","1:11:24","1.00","5:14","5:12","156","159","6","2","174","254","1.10","9.0","8.1","306","306","Nessun peso","344","Nessun peso","64","9.0","4:59","178","5:13","5:13"
"","","Corsa","14","5:15.4","1:16:40","1.00","5:15","5:16","155","157","6","7","174","255","1.09","9.0","8.2","297","298","Nessun peso","383","Nessun peso","63","9.0","5:05","178","5:15.4","5:15"
"","","Corsa","15","5:09.2","1:21:49","1.00","5:09","5:08","155","158","4","2","173","253","1.12","9.1","8.1","311","308","Nessun peso","383","Nessun peso","62","10.0","4:57","176","5:09","5:09"
"","","Corsa","16","5:15.3","1:27:04","1.00","5:15","5:13","155","158","1","2","173","255","1.11","9.1","8.2","300","300","Nessun peso","324","Nessun peso","62","9.0","5:05","176","5:15","5:15"
"","3","Corsa","17 - 35","1:39:25","3:06:29","19.00","5:14","5:13","157","163","72","85","175","250","1.09","8.7","7.9","300","295","Nessun peso","420","Nessun peso","1,187","14.0","4:44","186","1:39:24","5:14"
"","","Corsa","17","4:58.4","1:32:03","1.00","4:58","4:58","159","161","7","5","178","245","1.12","8.8","7.8","317","316","Nessun peso","371","Nessun peso","63","9.0","4:49","182","4:58.4","4:58"
"","","Corsa","18","4:59.1","1:37:02","1.00","4:59","5:01","159","162","1","4","180","243","1.12","8.6","7.7","306","306","Nessun peso","340","Nessun peso","62","9.0","4:52","182","4:59","4:59"
"","","Corsa","19","4:58.0","1:42:00","1.00","4:58","4:58","157","159","1","2","180","243","1.12","8.6","7.7","308","308","Nessun peso","318","Nessun peso","60","9.0","4:54","182","4:58.0","4:58"
"","","Corsa","20","4:55.9","1:46:56","1.00","4:56","4:58","159","161","5","9","180","242","1.13","8.6","7.7","302","302","Nessun peso","374","Nessun peso","61","10.0","4:44","186","4:55.9","4:56"
"","","Corsa","21","5:06.2","1:52:02","1.00","5:06","5:02","159","163","7","7","177","248","1.11","8.8","7.9","312","307","Nessun peso","420","Nessun peso","63","11.0","4:56","182","5:06","5:06"
"","","Corsa","22","5:02.8","1:57:05","1.00","5:03","5:06","156","159","4","5","178","247","1.11","8.6","7.8","301","301","Nessun peso","357","Nessun peso","66","12.0","4:54","182","5:02.8","5:03"
"","","Corsa","23","5:03.8","2:02:08","1.00","5:04","5:00","157","161","6","3","180","244","1.10","8.6","7.8","311","310","Nessun peso","374","Nessun peso","61","12.0","4:54","182","5:03","5:03"
"","","Corsa","24","5:09.8","2:07:18","1.00","5:10","5:08","156","159","5","2","178","248","1.09","8.7","7.9","314","311","Nessun peso","345","Nessun peso","63","12.0","4:59","182","5:09.8","5:10"
"","","Corsa","25","5:45.9","2:13:04","1.00","5:46","5:46","152","161","5","6","166","248","1.02","7.9","7.7","281","260","Nessun peso","362","Nessun peso","63","13.0","4:51","186","5:45.9","5:46"
"","","Corsa","26","5:05.1","2:18:09","1.00","5:05","5:02","158","161","2","1","182","243","1.09","8.4","7.7","308","307","Nessun peso","346","Nessun peso","63","14.0","4:54","186","5:05","5:05"
"","","Corsa","27","5:12.0","2:23:21","1.00","5:12","5:15","157","159","1","5","174","253","1.10","8.9","8.1","293","291","Nessun peso","319","Nessun peso","60","14.0","5:06","180","5:12","5:12"
"","","Corsa","28","5:09.0","2:28:30","1.00","5:09","5:11","157","160","0","2","180","246","1.08","8.5","7.9","291","290","Nessun peso","300","Nessun peso","62","16.0","5:03","186","5:09.0","5:09"
"","","Corsa","29","5:09.8","2:33:40","1.00","5:10","5:06","159","161","8","3","179","248","1.08","8.6","7.9","306","306","Nessun peso","361","Nessun peso","63","16.0","5:03","182","5:09.8","5:10"
"","","Corsa","30","5:13.6","2:38:54","1.00","5:14","5:12","159","162","2","1","175","252","1.10","8.9","8.1","311","309","Nessun peso","342","Nessun peso","62","15.0","4:58","182","5:13.6","5:14"
"","","Corsa","31","6:01.8","2:44:56","1.00","6:02","5:57","155","161","8","13","160","265","1.05","8.5","8.1","280","260","Nessun peso","399","Nessun peso","67","16.0","5:02","176","6:01.8","6:02"
"","","Corsa","32","5:10.4","2:50:06","1.00","5:10","5:12","159","162","1","1","177","250","1.08","8.7","8.0","293","295","Nessun peso","329","Nessun peso","63","17.0","5:00","182","5:10","5:10"
"","","Corsa","33","5:22.9","2:55:29","1.00","5:23","5:24","158","162","1","3","172","259","1.08","9.0","8.4","286","285","Nessun peso","338","Nessun peso","61","19.0","4:50","180","5:22.9","5:23"
"","","Corsa","34","5:26.0","3:00:55","1.00","5:26","5:26","158","160","3","6","170","261","1.08","9.1","8.4","284","284","Nessun peso","323","Nessun peso","61","20.0","4:59","174","5:26","5:26"
"","","Corsa","35","5:34.0","3:06:29","1.00","5:34","5:31","158","161","3","6","167","261","1.09","9.0","8.3","286","277","Nessun peso","327","Nessun peso","62","21.0","5:12","172","5:34.0","5:34"
"","4","Corsa","36 - 38","11:07","3:17:36","2.03","5:29","5:18","159","163","26","1","171","261","1.07","9.1","8.4","304","306","Nessun peso","435","Nessun peso","133","21.0","5:03","182","11:06","5:28"
"","","Corsa","36","5:32.3","3:12:01","1.00","5:32","5:19","159","162","13","0","171","261","1.06","9.0","8.4","303","305","Nessun peso","332","Nessun peso","68","21.0","5:03","182","5:32","5:32"
"","","Corsa","37","5:25.2","3:17:26","1.00","5:25","5:19","160","163","10","1","171","260","1.08","9.1","8.4","302","303","Nessun peso","408","Nessun peso","63","20.0","5:14","174","5:25","5:25"
"","","Corsa","38","0:09.3","3:17:36","0.03","5:25","4:39","163","163","3","0","169","263","1.09","9.2","8.5","372","424","Nessun peso","435","Nessun peso","2","19.0","5:25","172","0:09","5:14"
"","Riepilogo","--","--","3:17:36","3:17:36","37.03","5:20","5:19","155","163","191","171","174","254","1.08","8.8","8.1","300","296","Nessun peso","435","Nessun peso","2,369","12.8","4:29","192","3:17:13","5:20"
