"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","6","Corsa","16","1:26.2","37:14","0.40","3:35","3:47","173","181","0","3","189","218","51.6% S / 48.4% D","1.41","9.4","7.0","419","445","6.45","490","7.10","21","11.0","3:27","192","1:26","3:35"
"","","Riposo","17","1:00","38:14","0.07","14:17","10:27","171","181","0","0","106","482","51.4% S / 48.6% D","0.84","4.8","6.2","328","115","1.67","483","7.00","14","11.0","3:40","189","0:58","13:48"
"","","Riposo","18","1:30","39:44","0.09","16:33","17:07","134","148","0","2","87","618","49.2% S / 50.8% D","0.64","4.2","6.4","56","47","0.68","81","1.17","7","11.0","10:38","102","1:29","16:22"
"","7","Corsa","19","1:24.7","41:09","0.40","3:32","3:39","168","180","0","2","191","211","51.8% S / 48.2% D","1.46","9.4","6.4","423","452","6.55","532","7.71","21","11.0","3:04","195","1:24.7","3:32"
"","","Riposo","20","1:00","42:09","0.08","12:40","11:46","171","181","0","0","112","386","51.3% S / 48.7% D","0.86","5.6","6.8","308","105","1.52","495","7.17","13","11.0","3:36","185","0:58","12:15"
"","8","Corsa","21","1:22.5","43:31","0.40","3:26","3:37","173","183","0","1","194","211","51.5% S / 48.5% D","1.45","9.2","6.7","425","458","6.64","497","7.20","20","11.0","3:23","198","1:22","3:25"
"","","Riposo","22","1:00","44:31","0.08","12:31","9:29","173","183","0","0","110","455","51.4% S / 48.6% D","0.89","5.5","6.9","345","136","1.97","567","8.22","14","11.0","3:30","187","0:58","12:06"
"","9","Corsa","23","1:25.1","45:56","0.40","3:33","3:34","175","182","2","0","192","214","51.3% S / 48.7% D","1.44","9.3","6.7","441","472","6.84","529","7.67","21","11.0","3:17","199","1:25","3:33"
"","","Riposo","24","1:00","46:56","0.08","12:27","11:08","174","183","0","0","110","442","50.7% S / 49.3% D","0.80","5.7","7.6","326","114","1.65","491","7.12","14","11.0","3:45","174","0:58","12:02"
"","10","Corsa","25","1:24.0","48:20","0.40","3:30","3:39","174","183","0","0","188","217","51.3% S / 48.7% D","1.47","9.5","6.5","429","460","6.67","536","7.77","21","11.0","3:13","193","1:24","3:30"
"","","Riposo","26","1:00","49:20","0.08","12:49","10:00","174","183","0","0","110","416","50.7% S / 49.3% D","0.86","5.9","7.6","331","128","1.86","501","7.26","14","11.0","3:36","177","0:58","12:23"
"","11","Corsa","27","1:24.4","50:45","0.40","3:31","3:35","174","182","2","0","188","218","51.2% S / 48.8% D","1.47","9.6","6.7","442","471","6.83","531","7.70","21","10.0","3:17","192","1:24.4","3:31"
"","","Riposo","28","1:00","51:45","0.08","12:19","8:53","175","183","1","0","111","469","50.8% S / 49.2% D","0.85","5.7","7.0","346","144","2.09","497","7.20","14","10.0","3:37","171","0:58","11:54"
"","12","Corsa","29","1:24.6","53:09","0.40","3:32","3:35","176","182","0","0","187","220","51.4% S / 48.6% D","1.47","9.6","7.3","440","470","6.81","544","7.88","21","10.0","3:14","192","1:24","3:30"
"","","Riposo","30","1:00","54:09","0.08","12:12","9:17","172","183","0","0","109","440","49.9% S / 50.1% D","0.83","5.7","6.8","336","134","1.94","501","7.26","14","10.0","3:36","182","0:58","11:47"
"","","Riposo","31","1:30","55:39","0.13","11:24","12:14","138","154","2","1","106","512","50.3% S / 49.8% D","0.83","6.9","8.3","106","108","1.57","220","3.19","9","10.0","9:01","112","1:29","11:17"
"","","Defaticamento","32 - 34","15:11","1:10:51","2.46","6:11","6:05","156","162","20","0","165","275","50.2% S / 49.8% D","0.98","10.1","10.2","293","295","4.28","368","5.33","171","11.0","5:05","169","15:11","6:10"
"","","Defaticamento","32","6:05.2","1:01:45","1.00","6:05","6:04","154","159","3","0","166","273","50.2% S / 49.8% D","0.98","10.1","10.2","287","290","4.20","352","5.10","68","11.0","5:05","168","6:05.2","6:05"
"","","Defaticamento","33","6:13.8","1:07:58","1.00","6:14","6:09","159","162","6","0","164","277","50.2% S / 49.8% D","0.98","10.3","10.4","295","294","4.26","332","4.81","71","11.0","5:41","169","6:13","6:13"
"","","Defaticamento","34","2:52.4","1:10:51","0.46","6:15","6:01","157","160","10","0","166","278","50.2% S / 49.8% D","0.97","9.8","9.9","303","306","4.43","368","5.33","33","12.0","6:08","169","2:52","6:14"
"","Riepilogo","--","--","1:10:51","1:10:51","12.61","5:37","5:33","161","183","55","52","163","263","50.6% S / 49.4% D","1.07","8.7","8.3","352","302","4.38","567","8.22","895","13.5","3:04","199","1:10:36","5:36"
