"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 22","2:13:11","2:13:11","21.00","6:21","6:20","139","145","78","70","173","278","50.4% S / 49.6% D","0.91","7.9","8.5","257","256","3.71","374","5.42","1,400","21.0","5:13","179","2:13:06","6:20"
"","","Corsa","1","6:25.1","6:25.1","1.00","6:25","6:19","137","145","10","3","174","284","50.8% S / 49.2% D","0.90","7.9","8.6","273","266","3.86","369","5.35","70","26.0","6:02","179","6:25","6:25"
"","","Corsa","2","6:21.3","12:46","1.00","6:21","6:24","142","145","0","2","175","278","51.0% S / 49.0% D","0.90","7.5","8.2","250","250","3.62","300","4.35","71","23.0","6:08","178","6:21","6:21"
"","","Corsa","3","6:18.7","19:05","1.00","6:19","6:26","140","144","0","12","174","276","50.9% S / 49.1% D","0.91","7.6","8.1","242","242","3.51","272","3.94","68","20.0","6:11","178","6:18.7","6:19"
"","","Corsa","4","6:20.7","25:26","1.00","6:21","6:26","140","145","0","6","174","269","50.3% S / 49.7% D","0.91","7.5","8.1","238","237","3.43","281","4.07","69","19.0","5:39","177","6:20","6:20"
"","","Corsa","5","6:17.8","31:44","1.00","6:18","6:18","140","144","1","4","174","261","48.9% S / 51.1% D","0.92","7.6","8.1","240","240","3.48","302","4.38","68","19.0","5:14","176","6:17.8","6:18"
"","","Corsa","6","6:15.2","37:59","1.00","6:15","6:11","141","144","5","5","175","270","50.0% S / 50.0% D","0.92","7.7","8.2","252","253","3.67","311","4.51","69","19.0","5:25","178","6:15","6:15"
"","","Corsa","7","6:12.8","44:12","1.00","6:13","6:11","138","143","1","0","175","274","50.2% S / 49.8% D","0.93","7.8","8.3","253","254","3.68","287","4.16","66","19.0","5:33","179","6:11","6:11"
"","","Corsa","8","6:21.2","50:33","1.00","6:21","6:24","139","145","4","4","173","278","50.7% S / 49.3% D","0.91","7.6","8.2","247","245","3.55","325","4.71","67","19.0","5:29","176","6:21","6:21"
"","","Corsa","9","6:14.5","56:47","1.00","6:15","6:11","139","141","3","0","174","279","50.5% S / 49.5% D","0.92","7.8","8.3","258","259","3.75","279","4.04","66","19.0","6:00","176","6:14.5","6:15"
"","","Corsa","10","6:11.1","1:02:58","1.00","6:11","6:11","139","141","3","0","174","278","50.5% S / 49.5% D","0.93","7.9","8.3","261","260","3.77","278","4.03","65","19.0","6:06","176","6:11","6:11"
"","","Corsa","11","6:24.5","1:09:23","1.00","6:24","6:19","139","144","5","2","172","281","50.5% S / 49.5% D","0.91","7.9","8.5","258","257","3.72","374","5.42","67","19.0","6:08","176","6:24.5","6:24"
"","","Corsa","12","6:12.7","1:15:35","1.00","6:13","6:17","137","142","3","2","173","278","50.2% S / 49.8% D","0.92","8.0","8.5","256","259","3.75","293","4.25","63","20.0","5:35","179","6:11","6:11"
"","","Corsa","13","6:16.4","1:21:52","1.00","6:16","6:16","138","144","2","0","173","280","50.5% S / 49.5% D","0.92","8.1","8.6","263","262","3.80","291","4.22","65","20.0","6:10","176","6:16","6:16"
"","","Corsa","14","6:25.1","1:28:17","1.00","6:25","6:23","136","139","2","1","173","281","50.5% S / 49.5% D","0.90","8.0","8.6","257","257","3.72","285","4.13","66","20.0","6:16","176","6:25","6:25"
"","","Corsa","15","6:30.6","1:34:48","1.00","6:31","6:33","132","137","5","1","173","280","50.3% S / 49.7% D","0.89","8.0","9.0","252","254","3.68","289","4.19","67","21.0","5:15","178","6:30","6:30"
"","","Corsa","16","6:28.2","1:41:16","1.00","6:28","6:26","137","141","6","2","172","282","50.4% S / 49.6% D","0.90","8.1","8.8","259","258","3.74","290","4.20","66","21.0","6:21","175","6:28.2","6:28"
"","","Corsa","17","6:34.8","1:47:51","1.00","6:35","6:28","139","143","5","1","171","283","50.3% S / 49.7% D","0.89","8.2","9.0","260","258","3.74","350","5.07","66","21.0","6:17","173","6:34","6:34"
"","","Corsa","18","6:30.1","1:54:21","1.00","6:30","6:30","138","142","4","6","171","284","50.4% S / 49.6% D","0.90","8.1","8.9","256","256","3.71","303","4.39","65","21.0","6:24","174","6:30.1","6:30"
"","","Corsa","19","6:18.4","2:00:39","1.00","6:18","6:19","139","142","2","2","172","282","50.5% S / 49.5% D","0.92","8.2","8.7","262","262","3.80","294","4.26","66","21.0","6:07","175","6:18","6:18"
"","","Corsa","20","6:16.6","2:06:56","1.00","6:17","6:15","140","145","9","8","172","278","50.6% S / 49.4% D","0.92","8.3","8.8","273","271","3.93","368","5.33","66","22.0","6:08","176","6:16.6","6:17"
"","","Corsa","21","6:15.2","2:13:11","1.00","6:15","6:14","140","144","7","6","172","277","50.7% S / 49.3% D","0.92","8.2","8.6","274","271","3.93","346","5.01","64","24.0","5:13","178","6:15","6:15"
"","","Corsa","22","0:01.0","2:13:12","0.00","0","5:42","130","130","0","0","178","261","49.6% S / 50.4% D","1.03","8.0","7.7","129","235","3.41","235","3.41","0","25.0","5:13","178","0:01.0","0"
"","2","Corsa","23 - 27","24:47","2:37:58","5.00","4:57","4:56","162","170","35","27","179","256","50.7% S / 49.3% D","1.13","8.7","7.5","343","341","4.94","504","7.30","331","24.0","4:39","186","24:47","4:57"
"","","Corsa","23","4:59.2","2:18:11","1.00","4:59","4:51","152","159","15","2","180","255","50.7% S / 49.3% D","1.11","8.4","7.4","361","356","5.16","504","7.30","64","24.0","4:47","184","4:59.2","4:59"
"","","Corsa","24","4:54.1","2:23:05","1.00","4:54","4:56","160","164","1","8","180","254","50.9% S / 49.1% D","1.14","8.7","7.4","336","336","4.87","385","5.58","65","23.0","4:39","186","4:54","4:54"
"","","Corsa","25","4:58.6","2:28:04","1.00","4:59","4:57","164","167","9","9","178","256","50.8% S / 49.2% D","1.13","8.8","7.6","347","342","4.96","493","7.14","67","24.0","4:49","183","4:58","4:58"
"","","Corsa","26","4:58.5","2:33:02","1.00","4:59","4:57","165","168","9","5","178","259","50.7% S / 49.3% D","1.13","8.7","7.4","341","340","4.93","409","5.93","68","25.0","4:44","182","4:58.5","4:59"
"","","Corsa","27","4:56.7","2:37:59","1.00","4:57","4:59","166","170","1","2","178","257","50.5% S / 49.5% D","1.13","8.7","7.5","330","331","4.80","391","5.67","67","25.0","4:40","183","4:56.7","4:57"
"","3","Corsa","28 - 29","7:00.3","2:44:58","1.09","6:27","6:16","158","169","7","5","169","285","50.2% S / 49.8% D","0.93","8.5","9.0","277","271","3.93","395","5.72","80","25.0","4:40","177","6:59","6:26"
"","","Corsa","28","6:27.4","2:44:26","1.00","6:27","6:17","158","169","6","5","169","284","50.2% S / 49.8% D","0.93","8.6","9.0","278","270","3.91","395","5.72","74","25.0","4:40","177","6:27","6:27"
"","","Corsa","29","0:33.0","2:44:59","0.09","6:23","6:15","155","156","1","0","169","287","50.1% S / 49.9% D","0.91","8.3","8.9","269","284","4.12","328","4.75","6","26.0","6:27","171","0:32","6:11"
"","Riepilogo","--","--","2:44:59","2:44:59","27.09","6:05","6:04","143","170","120","101","174","275","50.4% S / 49.6% D","0.94","8.1","8.4","277","269","3.90","504","7.30","1,810","21.3","4:39","186","2:44:50","6:05"
