"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 3","19:35","19:35","3.00","6:32","6:31","138","145","13","12","179","263","50.7% S / 49.3% D","0.86","7.9","9.0","259","256","3.71","351","5.09","211","23.0","6:10","184","19:33","6:31"
"","","Riscaldamento","1","6:33.6","6:33.6","1.00","6:34","6:26","135","144","10","0","178","262","50.8% S / 49.2% D","0.86","8.2","9.4","274","270","3.91","351","5.09","70","26.0","6:10","184","6:33","6:33"
"","","Riscaldamento","2","6:29.0","13:03","1.00","6:29","6:31","140","145","1","6","179","262","50.7% S / 49.3% D","0.86","7.9","8.9","254","253","3.67","304","4.41","71","22.0","6:12","183","6:29.0","6:29"
"","","Riscaldamento","3","6:32.8","19:35","1.00","6:33","6:37","138","143","2","7","179","266","50.5% S / 49.5% D","0.85","7.7","8.8","246","246","3.57","312","4.52","69","21.0","6:20","181","6:32.8","6:33"
"","1","Corsa","4","3:33.7","23:09","0.80","4:27","4:27","160","165","2","0","190","229","51.1% S / 48.9% D","1.17","8.3","6.9","371","376","5.45","407","5.90","49","20.0","4:16","192","3:32","4:25"
"","","Recupero","5","1:38.2","24:47","0.25","6:33","6:12","151","163","1","0","177","265","50.5% S / 49.5% D","0.91","8.1","8.7","298","271","3.93","418","6.06","19","20.0","4:34","190","1:38","6:32"
"","2","Corsa","6","3:33.4","28:21","0.80","4:27","4:28","163","168","3","1","190","227","51.2% S / 48.8% D","1.17","8.5","7.1","369","371","5.38","427","6.19","49","19.0","4:17","192","3:32","4:25"
"","","Recupero","7","1:36.5","29:57","0.25","6:26","6:15","150","163","0","1","177","257","49.6% S / 50.4% D","0.92","8.2","8.6","276","257","3.72","337","4.88","19","19.0","4:35","189","1:36","6:24"
"","3","Corsa","8","3:33.8","33:31","0.80","4:27","4:37","163","169","1","5","189","224","51.2% S / 48.8% D","1.16","8.7","7.3","351","351","5.09","403","5.84","49","18.0","4:19","193","3:32","4:25"
"","","Recupero","9","1:35.5","35:06","0.25","6:22","6:00","155","165","1","0","176","249","48.7% S / 51.3% D","0.95","8.6","8.9","289","277","4.01","368","5.33","19","19.0","4:33","191","1:35","6:20"
"","4","Corsa","10","3:31.8","38:38","0.80","4:25","4:29","165","172","1","0","190","219","51.1% S / 48.9% D","1.18","8.7","7.2","360","363","5.26","394","5.71","49","18.0","4:13","192","3:31","4:24"
"","","Recupero","11","1:36.5","40:15","0.25","6:26","6:26","155","168","0","1","174","244","48.0% S / 52.0% D","0.93","8.9","9.4","277","258","3.74","312","4.52","18","18.0","4:46","178","1:35","6:20"
"","5","Corsa","12","3:32.7","43:47","0.80","4:26","4:30","165","171","3","4","190","217","51.0% S / 49.0% D","1.16","8.7","7.3","360","362","5.25","456","6.61","49","18.0","3:50","192","3:32","4:25"
"","","Recupero","13","1:35.2","45:23","0.25","6:21","6:14","156","168","0","2","174","237","47.8% S / 52.2% D","0.95","8.9","9.2","277","260","3.77","368","5.33","19","18.0","4:31","190","1:34","6:16"
"","6","Corsa","14","3:31.2","48:54","0.80","4:24","4:31","166","171","0","1","190","215","50.7% S / 49.3% D","1.17","8.9","7.4","359","363","5.26","392","5.68","49","18.0","4:21","192","3:30","4:23"
"","","Recupero","15","1:35.3","50:29","0.25","6:21","6:08","157","169","0","1","172","252","48.6% S / 51.4% D","0.96","9.1","9.2","292","269","3.90","395","5.72","19","18.0","4:31","191","1:35","6:20"
"","7","Corsa","16","3:25.9","53:55","0.80","4:17","4:25","168","172","0","0","190","213","50.2% S / 49.8% D","1.20","8.8","7.2","360","364","5.28","388","5.62","48","18.0","4:15","192","3:24","4:15"
"","","Recupero","17","1:35.6","55:31","0.25","6:22","6:01","159","172","0","2","174","248","48.2% S / 51.8% D","0.97","8.8","8.9","293","268","3.88","405","5.87","19","18.0","4:23","187","1:35","6:20"
"","","Defaticamento","18 - 22","24:17","1:19:47","3.73","6:30","6:26","141","149","27","10","175","249","47.9% S / 52.1% D","0.88","8.6","9.6","266","265","3.84","403","5.84","258","20.0","5:41","180","24:16","6:30"
"","","Defaticamento","18","6:23.3","1:01:54","1.00","6:23","6:30","145","149","1","7","177","247","47.8% S / 52.2% D","0.88","8.5","9.5","253","253","3.67","288","4.17","64","18.0","6:10","180","6:23","6:23"
"","","Defaticamento","19","6:26.1","1:08:20","1.00","6:26","6:24","141","144","4","2","175","248","47.9% S / 52.1% D","0.89","8.6","9.5","266","266","3.86","325","4.71","69","20.0","5:45","179","6:26","6:26"
"","","Defaticamento","20","6:36.7","1:14:57","1.00","6:37","6:32","139","141","4","0","174","249","47.9% S / 52.1% D","0.87","8.6","9.7","262","261","3.78","302","4.38","72","21.0","5:41","177","6:36.7","6:37"
"","","Defaticamento","21","4:17.0","1:19:14","0.65","6:35","6:21","139","144","12","0","174","249","47.7% S / 52.3% D","0.88","8.6","9.7","275","277","4.01","349","5.06","47","22.0","6:23","177","4:17","6:35"
"","","Defaticamento","22","0:33.6","1:19:47","0.08","6:36","5:49","145","146","4","1","169","268","49.8% S / 50.2% D","0.86","9.1","10.4","342","328","4.75","403","5.84","6","22.0","6:46","173","0:33","6:29"
"","Riepilogo","--","--","1:19:47","1:19:47","14.08","5:40","5:40","149","172","53","41","181","244","49.6% S / 50.4% D","0.97","8.5","8.6","307","294","4.26","456","6.61","944","20.1","3:50","193","1:19:42","5:40"
