"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 2","11:39","11:39","2.00","5:50","5:55","146","155","9","26","164","274","51.0% S / 49.0% D","1.05","10.9","10.2","297","295","Nessun peso","524","Nessun peso","131","26.0","5:14","171","11:36","5:48"
"","","Riscaldamento","1","5:54.5","5:54.5","1.00","5:54","5:48","141","150","9","1","163","274","50.9% S / 49.1% D","1.04","10.9","10.4","312","309","Nessun peso","524","Nessun peso","66","27.0","5:14","171","5:53","5:53"
"","","Riscaldamento","2","5:44.8","11:39","1.00","5:45","6:02","151","155","0","25","165","273","51.0% S / 49.0% D","1.06","10.8","10.0","282","280","Nessun peso","317","Nessun peso","65","24.0","5:26","168","5:44.8","5:45"
"","","Riposo","3","1:30","13:09","0.13","11:47","11:06","125","153","0","1","112","396","50.6% S / 49.4% D","0.80","5.8","7.3","178","96","Nessun peso","282","Nessun peso","9","23.0","5:52","164","1:28","11:31"
"","1","Corsa","4 - 5","6:50.1","19:59","1.60","4:16","4:19","164","171","2","2","182","236","51.3% S / 48.8% D","1.28","9.9","7.5","373","377","Nessun peso","449","Nessun peso","89","22.0","4:01","188","6:50","4:16"
"","","Corsa","4","4:17.4","17:27","1.00","4:17","4:22","161","168","2","1","182","236","51.1% S / 48.9% D","1.27","9.8","7.6","367","373","Nessun peso","415","Nessun peso","55","22.0","4:01","188","4:17.4","4:17"
"","","Corsa","5","2:32.6","19:59","0.60","4:14","4:14","169","171","0","1","181","237","51.5% S / 48.5% D","1.30","10.0","7.4","382","384","Nessun peso","449","Nessun peso","33","21.0","4:05","185","2:32","4:13"
"","","Riposo","6","2:00","21:59","0.19","10:37","10:04","141","170","2","0","115","319","51.0% S / 49.0% D","0.84","6.9","8.2","223","128","Nessun peso","384","Nessun peso","16","21.0","4:18","177","1:58","10:26"
"","2","Corsa","7 - 8","6:51.2","28:50","1.60","4:17","4:18","166","172","3","2","180","237","51.5% S / 48.5% D","1.29","10.2","7.7","378","383","Nessun peso","476","Nessun peso","90","20.0","3:37","185","6:51","4:17"
"","","Corsa","7","4:15.5","26:15","1.00","4:15","4:17","163","171","3","2","180","237","51.4% S / 48.6% D","1.29","10.1","7.7","377","384","Nessun peso","476","Nessun peso","56","20.0","3:37","185","4:15.5","4:15"
"","","Corsa","8","2:35.7","28:50","0.60","4:20","4:19","171","172","0","0","179","239","51.6% S / 48.4% D","1.30","10.2","7.7","381","381","Nessun peso","397","Nessun peso","34","20.0","4:16","183","2:35","4:18"
"","","Riposo","9","2:00","30:50","0.19","10:35","9:38","142","172","0","0","116","365","51.6% S / 48.4% D","0.92","6.9","7.6","237","129","Nessun peso","415","Nessun peso","16","20.0","4:18","176","1:58","10:25"
"","3","Corsa","10 - 11","6:51.0","37:41","1.60","4:17","4:18","168","173","4","0","179","237","51.6% S / 48.4% D","1.30","10.3","7.8","383","388","Nessun peso","427","Nessun peso","90","21.0","4:04","183","6:51","4:17"
"","","Corsa","10","4:15.5","35:06","1.00","4:15","4:20","165","172","1","0","179","236","51.6% S / 48.4% D","1.29","10.2","7.8","376","383","Nessun peso","427","Nessun peso","56","21.0","4:04","183","4:15.5","4:15"
"","","Corsa","11","2:35.5","37:41","0.60","4:19","4:16","172","173","3","0","177","239","51.6% S / 48.4% D","1.31","10.5","7.7","394","395","Nessun peso","416","Nessun peso","34","21.0","4:12","181","2:35","4:18"
"","","Riposo","12","2:00","39:41","0.18","10:59","10:10","146","172","1","0","113","461","50.8% S / 49.2% D","0.90","7.5","8.6","246","136","Nessun peso","406","Nessun peso","17","21.0","4:23","172","1:58","10:48"
"","","Defaticamento","13 - 15","9:02.2","48:44","1.61","5:36","5:34","155","160","11","3","165","265","51.2% S / 48.8% D","1.07","10.9","10.0","313","315","Nessun peso","429","Nessun peso","104","22.0","5:11","170","9:02.2","5:36"
"","","Defaticamento","13","5:36.9","45:18","1.00","5:37","5:35","154","160","5","1","165","265","51.2% S / 48.8% D","1.07","10.9","10.0","312","313","Nessun peso","350","Nessun peso","64","22.0","5:11","170","5:36.9","5:37"
"","","Defaticamento","14","1:05.4","46:24","0.20","5:27","5:30","158","159","2","0","166","264","51.2% S / 48.8% D","1.08","10.9","9.9","315","319","Nessun peso","386","Nessun peso","13","23.0","5:25","169","1:05.4","5:27"
"","","Defaticamento","15","2:20.0","48:44","0.41","5:38","5:32","156","160","4","1","165","265","51.3% S / 48.7% D","1.09","11.1","9.9","317","318","Nessun peso","429","Nessun peso","27","23.0","5:20","169","2:19","5:36"
"","Riepilogo","--","--","48:44","48:44","9.10","5:21","5:21","155","173","34","34","163","257","51.3% S / 48.8% D","1.13","10.0","8.8","336","309","Nessun peso","524","Nessun peso","562","22.3","3:37","188","48:35","5:20"
