"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 2","12:40","12:40","2.00","6:20","6:11","142","150","40","36","175","260","50.7% S / 49.3% D","0.91","8.2","8.8","293","275","3.99","488","7.07","142","32.0","3:55","208","12:35","6:18"
"","","Riscaldamento","1","6:06.0","6:06.0","1.00","6:06","5:45","139","149","24","14","177","257","50.7% S / 49.3% D","0.96","8.3","8.6","319","301","4.36","488","7.07","69","32.0","3:55","208","6:03","6:03"
"","","Riscaldamento","2","6:34.3","12:40","1.00","6:34","6:38","145","150","16","22","173","263","50.6% S / 49.4% D","0.87","8.0","9.0","263","251","3.64","462","6.70","73","32.0","5:46","182","6:34","6:34"
"","1","Corsa","3","4:54.7","17:35","1.00","4:55","4:56","162","166","16","9","181","247","50.8% S / 49.2% D","1.12","8.9","7.8","346","345","5.00","465","6.74","66","32.0","4:37","188","4:54","4:54"
"","2","Corsa","4","4:18.5","21:53","1.00","4:19","4:16","169","174","10","4","190","234","51.4% S / 48.6% D","1.23","8.5","6.7","393","396","5.74","474","6.87","62","30.0","3:39","191","4:18","4:18"
"","3","Corsa","5","4:57.2","26:51","1.00","4:57","4:51","170","173","11","5","180","249","51.0% S / 49.0% D","1.12","9.0","7.8","374","372","5.39","491","7.12","69","27.0","4:32","182","4:56","4:56"
"","4","Corsa","6","4:20.0","31:11","1.00","4:20","4:24","170","177","4","7","189","230","51.5% S / 48.5% D","1.22","8.7","7.0","364","369","5.35","450","6.52","62","27.0","3:50","193","4:19","4:19"
"","5","Corsa","7","4:57.6","36:08","1.00","4:58","4:49","173","177","11","3","180","248","50.9% S / 49.1% D","1.12","9.1","7.8","377","375","5.43","445","6.45","71","26.0","4:30","182","4:56","4:56"
"","6","Corsa","8","4:25.8","40:34","1.00","4:26","4:32","169","177","7","15","184","236","51.3% S / 48.7% D","1.22","9.1","7.3","362","359","5.20","504","7.30","61","26.0","4:05","192","4:25","4:25"
"","7","Corsa","9","6:35.5","47:10","1.00","6:36","6:26","149","177","15","3","172","274","50.6% S / 49.4% D","0.88","8.5","9.5","286","284","4.12","407","5.90","72","26.0","4:17","176","6:35","6:35"
"","8","Corsa","10","6:43.2","53:53","1.00","6:43","6:42","145","150","13","12","172","276","50.7% S / 49.3% D","0.87","8.5","9.6","266","264","3.83","392","5.68","66","26.0","5:19","175","6:42","6:42"
"","","Riposo","11","1:30","55:23","0.22","6:52","7:08","144","147","1","4","172","278","50.5% S / 49.5% D","0.84","8.3","9.6","243","236","3.42","298","4.32","13","26.0","6:54","173","1:28","6:43"
"","","Defaticamento","12 - 14","13:29","1:08:52","2.02","6:41","6:33","145","152","27","14","170","280","50.7% S / 49.3% D","0.89","8.3","9.1","262","262","3.80","362","5.25","137","26.0","5:13","179","13:25","6:39"
"","","Defaticamento","12","6:41.6","1:02:04","1.00","6:42","6:36","145","148","10","11","170","280","50.5% S / 49.5% D","0.89","8.2","9.0","257","253","3.67","322","4.67","66","26.0","5:43","179","6:41.6","6:42"
"","","Defaticamento","13","6:39.0","1:08:43","1.00","6:39","6:32","145","152","14","3","171","279","50.8% S / 49.2% D","0.89","8.4","9.3","267","268","3.88","347","5.03","69","26.0","5:13","175","6:36","6:36"
"","","Defaticamento","14","0:08.5","1:08:52","0.02","6:59","5:44","152","152","2","0","169","286","50.6% S / 49.4% D","0.90","8.4","9.1","290","358","5.19","362","5.25","2","26.0","6:30","170","0:07","5:43"
"","Riepilogo","--","--","1:08:52","1:08:52","12.24","5:38","5:34","155","177","155","113","177","259","50.8% S / 49.2% D","1.00","8.6","8.5","325","310","4.49","504","7.30","822","27.9","3:39","208","1:08:42","5:37"
