"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 16","1:41:57","1:41:57","16.00","6:22","6:20","138","145","108","92","174","270","50.5% S / 49.5% D","0.90","8.3","9.0","268","266","3.86","398","5.77","1,072","23.0","5:32","186","1:41:53","6:22"
"","","Corsa","1","6:32.5","6:32.5","1.00","6:33","6:27","132","142","11","2","173","266","51.2% S / 48.8% D","0.88","8.6","9.6","279","278","4.03","351","5.09","69","26.0","5:32","186","6:32","6:32"
"","","Corsa","2","6:23.6","12:56","1.00","6:24","6:32","137","142","3","13","176","268","50.5% S / 49.5% D","0.89","8.1","8.8","257","253","3.67","358","5.19","69","24.0","6:16","179","6:23.6","6:24"
"","","Corsa","3","6:20.2","19:16","1.00","6:20","6:22","137","140","4","9","176","269","50.4% S / 49.6% D","0.90","8.0","8.7","265","262","3.80","363","5.26","69","21.0","6:15","179","6:20","6:20"
"","","Corsa","4","6:20.2","25:37","1.00","6:20","6:22","137","141","4","3","175","272","51.0% S / 49.0% D","0.90","8.1","8.8","255","255","3.70","299","4.33","69","21.0","5:41","178","6:20","6:20"
"","","Corsa","5","6:18.6","31:55","1.00","6:19","6:17","137","140","2","3","176","267","50.5% S / 49.5% D","0.91","8.2","8.8","265","265","3.84","294","4.26","68","21.0","5:42","179","6:18","6:18"
"","","Corsa","6","6:19.3","38:14","1.00","6:19","6:16","138","145","2","5","175","269","50.6% S / 49.4% D","0.92","8.2","8.7","269","268","3.88","338","4.90","69","20.0","5:55","178","6:19.3","6:19"
"","","Corsa","7","6:20.9","44:35","1.00","6:21","6:18","139","143","8","1","174","269","50.5% S / 49.5% D","0.91","8.4","9.0","275","273","3.96","309","4.48","68","20.0","6:10","176","6:20.9","6:21"
"","","Corsa","8","6:22.3","50:58","1.00","6:22","6:23","139","144","4","8","172","261","49.5% S / 50.5% D","0.90","8.3","9.0","253","251","3.64","356","5.16","67","21.0","5:49","178","6:22","6:22"
"","","Corsa","9","6:17.5","57:15","1.00","6:18","6:16","138","141","4","2","175","267","50.2% S / 49.8% D","0.91","8.2","8.8","261","260","3.77","314","4.55","66","22.0","6:05","178","6:17","6:17"
"","","Corsa","10","6:17.6","1:03:33","1.00","6:18","6:21","138","141","2","6","174","270","50.5% S / 49.5% D","0.91","8.3","8.9","259","257","3.72","310","4.49","65","22.0","6:11","177","6:17.6","6:18"
"","","Corsa","11","6:27.9","1:10:01","1.00","6:28","6:18","140","145","14","3","172","274","50.6% S / 49.4% D","0.90","8.4","9.2","279","278","4.03","379","5.49","68","23.0","6:11","176","6:27.9","6:28"
"","","Corsa","12","6:20.8","1:16:21","1.00","6:21","6:23","139","141","5","11","172","273","50.5% S / 49.5% D","0.92","8.5","9.1","264","260","3.77","317","4.59","64","23.0","6:11","175","6:20.8","6:21"
"","","Corsa","13","6:26.4","1:22:48","1.00","6:26","6:22","138","141","7","1","172","273","50.5% S / 49.5% D","0.91","8.6","9.3","272","272","3.94","316","4.58","65","23.0","6:16","177","6:26","6:26"
"","","Corsa","14","6:22.8","1:29:11","1.00","6:23","6:18","139","142","11","13","172","275","50.5% S / 49.5% D","0.91","8.4","9.1","272","269","3.90","398","5.77","64","24.0","6:05","175","6:22.8","6:23"
"","","Corsa","15","6:22.7","1:35:33","1.00","6:23","6:17","140","144","12","5","172","276","50.5% S / 49.5% D","0.91","8.5","9.1","284","280","4.06","395","5.72","66","24.0","6:05","177","6:22.7","6:23"
"","","Corsa","16","6:23.3","1:41:57","1.00","6:23","6:16","140","144","15","8","172","278","50.5% S / 49.5% D","0.91","8.5","9.1","274","273","3.96","348","5.04","64","25.0","5:55","178","6:22","6:22"
"","2","Corsa","17 - 22","31:26","2:13:22","6.00","5:14","5:14","156","162","49","53","177","255","50.6% S / 49.4% D","1.08","9.0","8.1","323","321","4.65","485","7.03","397","26.0","4:55","183","31:25","5:14"
"","","Corsa","17","5:13.1","1:47:10","1.00","5:13","5:15","151","154","8","9","179","253","50.8% S / 49.3% D","1.06","8.8","8.1","317","317","4.59","388","5.62","64","25.0","5:01","183","5:13","5:13"
"","","Corsa","18","5:13.4","1:52:23","1.00","5:13","5:15","154","158","2","7","179","252","51.3% S / 48.7% D","1.07","8.8","8.0","310","310","4.49","341","4.94","66","26.0","4:56","183","5:13.4","5:13"
"","","Corsa","19","5:14.1","1:57:37","1.00","5:14","5:13","155","157","8","5","177","256","50.8% S / 49.2% D","1.08","9.0","8.1","328","325","4.71","400","5.80","66","25.0","5:09","181","5:14","5:14"
"","","Corsa","20","5:16.1","2:02:53","1.00","5:16","5:16","156","160","7","12","176","257","50.6% S / 49.4% D","1.07","9.0","8.1","315","314","4.55","485","7.03","66","26.0","5:05","182","5:16","5:16"
"","","Corsa","21","5:15.9","2:08:09","1.00","5:16","5:16","158","161","10","8","177","256","49.9% S / 50.1% D","1.08","8.9","8.1","325","321","4.65","433","6.28","67","28.0","4:55","182","5:15.9","5:16"
"","","Corsa","22","5:13.2","2:13:22","1.00","5:13","5:10","160","162","13","11","176","255","50.1% S / 49.9% D","1.09","9.2","8.2","342","339","4.91","459","6.65","67","28.0","4:58","179","5:13","5:13"
"","3","Corsa","23 - 24","9:49.2","2:23:12","2.00","4:55","4:54","165","172","12","8","180","247","50.3% S / 49.7% D","1.13","9.0","7.8","352","350","5.07","422","6.12","132","27.0","4:31","185","9:48","4:54"
"","","Corsa","23","4:55.1","2:18:17","1.00","4:55","4:55","163","165","4","4","180","247","50.6% S / 49.4% D","1.13","9.0","7.8","356","350","5.07","397","5.75","66","26.0","4:44","182","4:55","4:55"
"","","Corsa","24","4:54.2","2:23:12","1.00","4:54","4:54","166","172","8","4","180","246","50.0% S / 50.0% D","1.13","9.0","7.8","348","350","5.07","422","6.12","67","27.0","4:31","185","4:54","4:54"
"","4","Corsa","25 - 26","7:48.7","2:31:00","1.17","6:41","6:33","154","171","9","9","169","280","50.5% S / 49.5% D","0.90","8.7","9.5","273","263","3.81","429","6.22","83","28.0","4:32","176","7:48","6:41"
"","","Corsa","25","6:39.7","2:29:51","1.00","6:40","6:32","155","171","7","7","169","280","50.5% S / 49.5% D","0.90","8.7","9.5","273","263","3.81","429","6.22","71","28.0","4:32","176","6:39.7","6:40"
"","","Corsa","26","1:09.0","2:31:00","0.17","6:50","6:38","151","153","2","2","169","282","50.4% S / 49.6% D","0.87","8.5","9.6","275","259","3.75","383","5.55","11","29.0","6:32","171","1:08","6:44"
"","Riepilogo","--","--","2:31:00","2:31:00","25.17","6:00","5:58","144","172","178","162","175","266","50.5% S / 49.5% D","0.95","8.5","8.8","290","283","4.10","485","7.03","1,684","23.9","4:31","186","2:30:55","6:00"
