Tempo intermedio,Stile,Vasche,Distanza,Tempo,Passo medio,Passo migliore,SWOLF medio,Frequenza cardiaca media,FC max,Totale bracciate,Bracciate medie,Calorie
REST,,,500.0,00:16:13.970,0:32:29  ,0:17:20  ,72.0,138.0,155.0,459,--,177
REST,,,500.0,00:17:46.088,0:35:32  ,0:13:51  ,79.0,135.0,157.0,515,--,163
REST,,,105.45,00:05:00.242,0:47:29  ,0:22:20  ,106.0,132.0,149.0,147,--,39
Summary,,0,1105.45,00:39:00.300,0:35:18  ,0:13:51  ,78.0,136.0,157.0,1121,--,379
