"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 3","17:03","17:03","3.00","5:41","5:40","145","154","18","15","180","249","50.6% S / 49.4% D","0.97","8.8","8.8","293","291","Nessun peso","368","Nessun peso","199","19.0","5:24","185","17:00","5:40"
"","","Riscaldamento","1","5:48.7","5:48.7","1.00","5:49","5:36","135","145","16","0","181","248","50.5% S / 49.5% D","0.95","8.8","9.1","310","305","Nessun peso","368","Nessun peso","65","22.0","5:38","184","5:48","5:48"
"","","Riscaldamento","2","5:41.4","11:30","1.00","5:41","5:47","148","152","0","7","180","250","50.6% S / 49.4% D","0.97","8.9","8.8","277","277","Nessun peso","314","Nessun peso","68","19.0","5:34","183","5:41","5:41"
"","","Riscaldamento","3","5:33.3","17:03","1.00","5:33","5:37","150","154","2","8","180","251","50.8% S / 49.2% D","1.00","8.8","8.6","290","290","Nessun peso","334","Nessun peso","66","17.0","5:24","185","5:33","5:33"
"","1","Corsa","4","4:37.2","21:41","1.00","4:37","4:41","161","164","3","10","186","237","51.2% S / 48.8% D","1.17","9.1","7.6","342","343","Nessun peso","422","Nessun peso","62","16.0","4:22","187","4:37","4:37"
"","2","Corsa","5","4:21.9","26:02","1.00","4:22","4:21","167","168","7","4","190","229","51.2% S / 48.8% D","1.20","8.8","7.1","369","369","Nessun peso","420","Nessun peso","61","15.0","4:16","193","4:21","4:21"
"","3","Corsa","6","4:35.4","30:38","1.00","4:35","4:39","166","168","2","10","185","236","51.1% S / 48.9% D","1.18","9.1","7.5","343","343","Nessun peso","449","Nessun peso","62","14.0","4:01","187","4:34","4:34"
"","4","Corsa","7","4:21.5","34:59","1.00","4:21","4:26","168","170","1","5","190","229","51.4% S / 48.6% D","1.21","8.9","7.2","355","353","Nessun peso","397","Nessun peso","61","14.0","4:04","192","4:20","4:20"
"","5","Corsa","8","4:37.9","39:37","1.00","4:38","4:35","167","169","4","0","185","237","51.1% S / 48.9% D","1.16","9.1","7.6","353","352","Nessun peso","419","Nessun peso","64","13.0","4:15","188","4:37","4:37"
"","6","Corsa","9","4:22.5","44:00","1.00","4:22","4:25","169","170","4","2","190","228","51.2% S / 48.8% D","1.19","8.9","7.2","363","362","Nessun peso","460","Nessun peso","61","13.0","4:13","193","4:22","4:22"
"","7","Corsa","10","4:35.3","48:35","1.00","4:35","4:29","168","170","11","0","185","234","51.1% S / 48.9% D","1.18","9.2","7.6","370","369","Nessun peso","410","Nessun peso","64","12.0","4:19","189","4:34","4:34"
"","8","Corsa","11","4:21.7","52:57","1.00","4:22","4:23","170","171","1","4","190","228","51.4% S / 48.6% D","1.21","8.8","7.1","366","365","Nessun peso","395","Nessun peso","61","12.0","4:10","193","4:21","4:21"
"","","Defaticamento","12 - 14","11:15","1:04:12","2.03","5:33","5:27","158","171","16","3","177","252","50.8% S / 49.2% D","1.02","9.4","8.9","306","305","Nessun peso","453","Nessun peso","139","12.0","4:23","187","11:14","5:33"
"","","Defaticamento","12","5:31.4","58:28","1.00","5:31","5:31","158","171","0","3","176","254","50.8% S / 49.2% D","1.04","9.4","8.8","299","295","Nessun peso","381","Nessun peso","70","12.0","4:23","187","5:31","5:31"
"","","Defaticamento","13","5:36.0","1:04:04","1.00","5:36","5:24","157","161","16","0","178","251","50.8% S / 49.3% D","1.01","9.3","8.9","310","313","Nessun peso","453","Nessun peso","68","12.0","5:21","187","5:36","5:36"
"","","Defaticamento","14","0:07.6","1:04:12","0.03","5:03","5:01","160","161","0","0","176","250","50.8% S / 49.2% D","1.08","9.8","9.3","391","359","Nessun peso","407","Nessun peso","2","12.0","5:12","178","0:07","4:39"
"","Riepilogo","--","--","1:04:12","1:04:12","13.03","4:56","4:55","159","171","66","54","184","240","51.0% S / 49.0% D","1.10","9.0","8.0","336","330","Nessun peso","460","Nessun peso","835","14.9","4:01","193","1:04:08","4:55"
