"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","4","Corsa","10","1:39.9","30:19","0.40","4:10","4:12","169","175","8","1","184","238","51.2% S / 48.8% D","1.22","9.1","7.3","466","467","6.77","592","8.58","24","20.0","4:06","194","1:39.9","4:10"
"","","Recupero","11","1:30","31:49","0.23","6:28","6:25","168","176","0","10","167","279","50.9% S / 49.1% D","1.01","9.6","9.3","322","256","3.71","392","5.68","18","20.0","4:20","178","1:28","6:19"
"","5","Corsa","12","1:33.9","33:23","0.40","3:55","4:21","170","176","0","10","185","233","51.7% S / 48.3% D","1.27","9.2","7.2","355","360","5.22","420","6.09","22","22.0","3:39","191","1:33.9","3:55"
"","","Recupero","13","1:30","34:53","0.22","6:41","5:59","171","175","4","3","165","286","51.2% S / 48.8% D","1.03","9.6","9.1","297","296","4.29","348","5.04","20","23.0","3:48","182","1:28","6:32"
"","6","Corsa","14","1:41.1","36:34","0.40","4:13","4:27","174","176","4","2","182","238","51.5% S / 48.5% D","1.21","9.2","7.6","377","374","5.42","488","7.07","24","24.0","3:43","191","1:41","4:13"
"","","Recupero","15","1:30","38:04","0.23","6:30","6:05","169","175","0","2","165","281","50.5% S / 49.5% D","1.01","9.7","9.4","293","277","4.01","363","5.26","19","25.0","4:35","178","1:28","6:21"
"","7","Corsa","16","1:39.2","39:43","0.40","4:08","4:17","172","177","4","1","181","236","51.0% S / 49.0% D","1.27","9.4","7.3","380","390","5.65","457","6.62","24","26.0","3:55","187","1:39","4:08"
"","","Recupero","17","1:30","41:13","0.23","6:33","6:27","170","177","0","2","164","283","50.6% S / 49.4% D","1.01","9.8","9.5","296","264","3.83","378","5.48","18","26.0","4:26","179","1:28","6:24"
"","8","Corsa","18","1:38.3","42:52","0.40","4:06","4:16","173","178","4","3","182","236","51.6% S / 48.4% D","1.24","9.4","7.5","366","382","5.54","526","7.62","24","27.0","3:39","187","1:38.3","4:06"
"","","Recupero","19","1:30","44:22","0.18","8:16","7:13","162","178","11","3","138","358","50.6% S / 49.4% D","1.00","8.4","8.5","341","277","4.01","492","7.13","18","26.0","4:16","180","1:28","8:05"
"","","Defaticamento","20 - 23","22:07","1:06:29","3.32","6:40","6:35","151","157","55","43","168","280","50.0% S / 50.0% D","0.89","9.0","9.9","275","269","3.90","446","6.46","232","25.0","5:03","173","22:07","6:39"
"","","Defaticamento","20","6:35.1","50:57","1.00","6:35","6:48","152","155","7","22","167","280","50.0% S / 50.0% D","0.91","9.2","9.9","257","253","3.67","329","4.77","70","25.0","5:03","171","6:35.1","6:35"
"","","Defaticamento","21","6:42.0","57:39","1.00","6:42","6:37","150","153","26","18","168","280","49.8% S / 50.2% D","0.89","8.8","9.8","282","272","3.94","446","6.46","70","27.0","6:21","173","6:42","6:42"
"","","Defaticamento","22","6:39.2","1:04:18","1.00","6:39","6:22","151","157","16","3","168","279","50.0% S / 50.0% D","0.89","9.0","9.9","282","279","4.04","364","5.28","70","24.0","6:20","172","6:39","6:39"
"","","Defaticamento","23","2:11.1","1:06:29","0.32","6:47","6:34","149","153","6","1","169","280","50.0% S / 50.0% D","0.87","9.0","10.1","277","276","4.00","345","5.00","22","23.0","6:44","170","2:10","6:43"
"","Riepilogo","--","--","1:06:29","1:06:29","11.28","5:54","5:52","156","178","117","102","171","271","50.5% S / 49.5% D","0.99","9.0","9.1","324","305","4.42","592","8.58","781","23.3","3:39","194","1:06:19","5:53"
