"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 3","19:00","19:00","3.00","6:20","6:19","149","167","7","5","152","280","1.03","9.3","9.0","284","269","4.05","401","6.03","218","30.0","4:32","167","17:59","6:00"
"","","Corsa","1","6:35.3","6:35.3","1.00","6:35","6:32","130","153","2","2","146","280","1.04","9.3","9.0","273","255","3.83","365","5.49","68","31.0","5:02","167","6:04","6:04"
"","","Corsa","2","5:54.9","12:30","1.00","5:55","5:55","157","163","5","3","163","279","1.03","9.3","9.0","298","298","4.48","401","6.03","72","30.0","5:51","167","5:54.9","5:55"
"","","Corsa","3","6:29.9","19:00","1.00","6:30","6:29","161","167","0","0","148","280","1.03","9.3","9.1","279","259","3.89","301","4.53","78","28.0","4:32","167","6:02","6:02"
"","2","Corsa","4 - 7","21:59","40:59","4.00","5:30","5:31","168","175","6","9","162","264","1.12","9.3","8.3","314","303","4.56","394","5.92","274","29.0","4:32","174","21:57","5:29"
"","","Corsa","4","5:07.9","24:08","1.00","5:08","5:11","165","169","0","5","169","261","1.15","9.5","8.3","319","324","4.87","394","5.92","65","29.0","4:32","174","5:07","5:07"
"","","Corsa","5","5:13.9","29:22","1.00","5:14","5:14","170","173","3","2","167","264","1.14","9.6","8.4","324","323","4.86","386","5.80","68","28.0","5:04","172","5:13.9","5:14"
"","","Corsa","6","5:12.9","34:35","1.00","5:13","5:13","173","175","1","1","166","265","1.16","9.7","8.4","325","325","4.89","349","5.25","68","29.0","5:05","169","5:12.9","5:13"
"","","Corsa","7","6:23.9","40:59","1.00","6:24","6:24","163","174","1","1","150","268","1.04","8.4","8.2","287","251","3.77","343","5.16","73","29.0","5:09","170","6:23.9","6:24"
"","3","Corsa","8 - 11","25:27","1:06:25","4.00","6:22","6:18","163","176","16","17","148","265","1.04","8.4","8.1","288","250","3.76","365","5.49","287","29.0","4:57","174","25:26","6:21"
"","","Corsa","8","6:13.7","47:12","1.00","6:14","6:13","164","174","1","4","151","267","1.05","8.7","8.3","285","256","3.85","336","5.05","73","29.0","4:57","170","6:13.7","6:14"
"","","Corsa","9","6:18.0","53:30","1.00","6:18","6:15","164","174","5","8","148","265","1.05","8.4","8.0","277","244","3.67","354","5.32","71","30.0","5:01","172","6:18","6:18"
"","","Corsa","10","6:39.0","1:00:09","1.00","6:39","6:34","162","173","6","2","144","267","1.01","8.3","8.2","288","242","3.64","365","5.49","72","30.0","5:05","172","6:39.0","6:39"
"","","Corsa","11","6:16.1","1:06:25","1.00","6:16","6:11","162","176","4","2","148","259","1.06","8.3","7.8","299","258","3.88","359","5.40","71","29.0","5:01","174","6:16","6:16"
"","4","Corsa","12 - 14","11:44","1:18:09","2.02","5:48","5:46","172","175","8","5","162","273","1.06","9.3","8.8","301","298","4.48","356","5.35","147","28.0","5:08","169","11:40","5:46"
"","","Corsa","12","5:56.2","1:12:22","1.00","5:56","5:53","172","175","7","2","158","275","1.05","9.3","8.9","302","295","4.44","356","5.35","74","28.0","5:08","169","5:53","5:53"
"","","Corsa","13","5:38.9","1:18:00","1.00","5:39","5:39","173","175","1","2","166","272","1.07","9.4","8.7","300","301","4.53","325","4.89","71","28.0","5:30","169","5:38.9","5:39"
"","","Corsa","14","0:08.8","1:18:09","0.02","6:36","5:42","174","175","0","0","162","277","1.09","9.7","8.8","313","307","4.62","321","4.83","2","28.0","5:37","163","0:08","5:58"
"","Riepilogo","--","--","1:18:09","1:18:09","13.02","6:00","5:59","162","176","37","35","155","270","1.07","9.0","8.5","297","277","4.17","401","6.03","927","29.1","4:32","174","1:17:05","5:55"
