"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","8","Corsa","19","1:50.1","57:37","0.40","4:35","4:33","164","170","0","0","181","231","50.6% S / 49.4% D","1.21","10.8","8.8","397","412","Nessun peso","466","Nessun peso","24","15.0","4:14","186","1:50","4:35"
"","","Riposo","20","1:30","59:07","0.14","10:58","11:06","148","171","0","0","116","314","50.3% S / 49.7% D","0.80","6.6","8.4","234","128","Nessun peso","386","Nessun peso","12","15.0","4:44","181","1:28","10:44"
"","9","Corsa","21","0:50.2","59:57","0.20","4:11","4:16","159","170","0","0","185","221","50.5% S / 49.5% D","1.27","10.8","8.9","387","440","Nessun peso","505","Nessun peso","11","15.0","3:56","188","0:50","4:10"
"","","Riposo","22","1:30","1:01:27","0.14","11:06","10:05","146","168","1","0","114","442","50.1% S / 49.9% D","0.82","6.3","7.7","277","140","Nessun peso","454","Nessun peso","11","15.0","4:16","178","1:28","10:51"
"","10","Corsa","23","0:49.7","1:02:17","0.20","4:08","4:13","158","167","0","1","185","219","51.1% S / 48.9% D","1.26","10.9","8.8","388","438","Nessun peso","528","Nessun peso","11","15.0","3:57","188","0:49","4:05"
"","","Riposo","24","1:30","1:03:47","0.13","11:24","10:27","142","167","0","0","115","288","50.9% S / 49.1% D","0.84","6.0","7.1","276","125","Nessun peso","434","Nessun peso","10","14.0","4:13","182","1:28","11:08"
"","","Defaticamento","25 - 27","15:24","1:19:11","2.54","6:04","6:02","157","162","11","5","168","260","50.4% S / 49.6% D","0.97","10.5","10.6","318","318","Nessun peso","375","Nessun peso","175","14.0","5:26","177","15:24","6:03"
"","","Defaticamento","25","5:57.0","1:09:44","1.00","5:57","5:59","156","160","5","1","169","259","50.4% S / 49.6% D","0.98","10.5","10.5","317","320","Nessun peso","375","Nessun peso","68","14.0","5:26","177","5:57.0","5:57"
"","","Defaticamento","26","6:00.1","1:15:44","1.00","6:00","6:02","158","161","1","3","168","260","50.4% S / 49.6% D","0.99","10.5","10.4","314","313","Nessun peso","347","Nessun peso","68","14.0","5:50","174","6:00.1","6:00"
"","","Defaticamento","27","3:26.8","1:19:11","0.54","6:22","6:08","159","162","6","1","167","262","50.5% S / 49.5% D","0.94","10.5","10.9","324","322","Nessun peso","373","Nessun peso","39","15.0","6:05","173","3:25","6:18"
"","Riepilogo","--","--","1:19:11","1:19:11","13.03","6:05","6:03","157","174","34","35","161","261","50.6% S / 49.4% D","1.01","9.6","9.4","334","302","Nessun peso","528","Nessun peso","892","16.2","3:56","189","1:18:57","6:04"
