"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 9","57:26","57:26","9.00","6:23","6:23","158","169","34","43","167","271","50.6% S / 49.4% D","0.94","9.7","10.2","289","288","Nessun peso","376","Nessun peso","655","17.0","5:44","185","57:25","6:23"
"","","Corsa","1","6:23.4","6:23.4","1.00","6:23","6:18","147","156","8","2","167","277","50.6% S / 49.4% D","0.94","9.3","9.7","298","296","Nessun peso","353","Nessun peso","71","20.0","6:02","170","6:23.4","6:23"
"","","Corsa","2","6:40.3","13:04","1.00","6:40","6:43","154","157","3","8","166","280","50.9% S / 49.1% D","0.91","9.5","10.2","276","274","Nessun peso","346","Nessun peso","73","17.0","6:23","170","6:40.3","6:40"
"","","Corsa","3","6:36.4","19:40","1.00","6:37","6:43","156","161","3","6","166","277","50.8% S / 49.2% D","0.90","9.6","10.5","272","273","Nessun peso","355","Nessun peso","72","16.0","5:44","170","6:36","6:36"
"","","Corsa","4","6:22.7","26:03","1.00","6:23","6:24","159","161","4","13","166","274","50.5% S / 49.5% D","0.94","9.9","10.3","289","284","Nessun peso","376","Nessun peso","73","15.0","5:49","168","6:22.7","6:23"
"","","Corsa","5","6:23.9","32:27","1.00","6:24","6:23","159","165","4","5","167","270","50.5% S / 49.5% D","0.94","9.8","10.3","291","289","Nessun peso","344","Nessun peso","73","15.0","5:56","170","6:23.9","6:24"
"","","Corsa","6","6:11.5","38:38","1.00","6:11","6:13","161","164","3","4","169","264","50.5% S / 49.5% D","0.95","9.8","10.1","291","291","Nessun peso","332","Nessun peso","72","16.0","5:52","171","6:11","6:11"
"","","Corsa","7","6:13.5","44:52","1.00","6:14","6:13","163","166","3","1","169","263","50.5% S / 49.5% D","0.95","9.8","10.0","292","292","Nessun peso","334","Nessun peso","73","16.0","6:05","174","6:13.5","6:14"
"","","Corsa","8","6:14.1","51:06","1.00","6:14","6:11","164","167","3","0","168","264","50.4% S / 49.6% D","0.96","9.9","10.1","297","296","Nessun peso","324","Nessun peso","73","16.0","5:55","171","6:14","6:14"
"","","Corsa","9","6:19.9","57:26","1.00","6:20","6:21","165","169","2","3","168","267","50.5% S / 49.5% D","0.95","9.9","10.3","294","295","Nessun peso","369","Nessun peso","74","18.0","6:08","185","6:19.9","6:20"
"","2","Corsa","10","4:54.3","1:02:20","1.00","4:54","4:49","176","179","6","0","177","243","50.7% S / 49.3% D","1.15","10.3","8.7","393","394","Nessun peso","450","Nessun peso","65","19.0","4:33","188","4:53","4:53"
"","3","Corsa","11 - 16","31:21","1:33:41","5.02","6:15","6:15","167","179","10","12","169","261","50.3% S / 49.7% D","0.95","10.0","10.4","303","301","Nessun peso","375","Nessun peso","367","23.0","4:59","187","31:20","6:15"
"","","Corsa","11","6:29.7","1:08:50","1.00","6:30","6:29","168","179","2","5","167","267","50.4% S / 49.6% D","0.93","9.9","10.5","298","291","Nessun peso","375","Nessun peso","75","20.0","4:59","173","6:29.7","6:30"
"","","Corsa","12","6:16.8","1:15:07","1.00","6:17","6:20","166","169","2","2","170","260","50.4% S / 49.6% D","0.93","9.8","10.3","295","295","Nessun peso","333","Nessun peso","73","22.0","5:46","187","6:16","6:16"
"","","Corsa","13","6:02.2","1:21:09","1.00","6:02","6:04","166","168","0","2","171","257","50.3% S / 49.7% D","0.97","10.1","10.2","305","305","Nessun peso","327","Nessun peso","71","23.0","5:50","174","6:02.2","6:02"
"","","Corsa","14","6:09.5","1:27:18","1.00","6:10","6:06","167","169","4","2","170","258","50.3% S / 49.7% D","0.96","10.1","10.3","312","311","Nessun peso","344","Nessun peso","73","24.0","5:48","173","6:09","6:09"
"","","Corsa","15","6:14.7","1:33:33","1.00","6:15","6:14","167","169","1","1","169","260","50.3% S / 49.7% D","0.96","10.3","10.5","306","306","Nessun peso","366","Nessun peso","74","25.0","5:46","175","6:14.7","6:15"
"","","Corsa","16","0:08.1","1:33:41","0.02","8:10","6:41","166","166","0","0","163","282","50.2% S / 49.8% D","0.93","8.9","9.4","312","265","Nessun peso","282","Nessun peso","2","25.0","5:56","163","0:07","7:02"
"","Riepilogo","--","--","1:33:41","1:33:41","15.02","6:14","6:14","162","179","50","55","168","266","50.5% S / 49.5% D","0.95","9.9","10.1","302","298","Nessun peso","450","Nessun peso","1,088","18.8","4:33","188","1:33:37","6:14"
