"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riposo","11","1:00","31:01","0.09","11:02","10:29","171","181","1","1","119","261","--","0.82","6.2","7.9","270","135","1.93","402","5.74","13","21.0","4:22","179","0:58","10:40"
"","4","Corsa","12","1:41.5","32:42","0.40","4:14","4:23","170","178","1","0","174","237","--","1.29","9.4","7.3","368","387","5.53","442","6.31","22","21.0","4:10","179","1:41.5","4:14"
"","","Riposo","13","1:00","33:42","0.08","11:50","11:25","170","178","0","3","111","261","--","0.85","6.1","7.8","270","112","1.60","381","5.44","12","21.0","4:13","176","0:58","11:26"
"","5","Corsa","14","1:41.5","35:24","0.40","4:14","4:15","171","179","0","0","175","228","--","1.32","9.3","7.0","362","379","5.41","453","6.47","22","21.0","3:55","181","1:41","4:13"
"","","Riposo","15","1:00","36:24","0.08","13:13","10:52","170","180","0","3","87","238","--","0.86","6.4","7.5","261","97","1.39","380","5.43","12","22.0","4:19","179","0:58","12:46"
"","6","Corsa","16 - 17","7:28.7","43:52","1.60","4:40","4:42","176","186","6","6","174","243","--","1.22","9.2","7.6","348","351","5.01","431","6.16","102","23.0","4:10","177","7:28.7","4:40"
"","","Corsa","16","4:38.0","41:02","1.00","4:38","4:42","174","186","3","3","174","242","--","1.22","9.2","7.6","341","347","4.96","431","6.16","62","22.0","4:10","177","4:38.0","4:38"
"","","Corsa","17","2:50.7","43:52","0.60","4:44","4:43","178","180","3","2","174","245","--","1.21","9.3","7.7","360","358","5.11","430","6.14","39","23.0","4:37","177","2:50.7","4:44"
"","","Riposo","18","2:00","45:52","0.16","12:30","11:46","154","180","0","3","105","274","--","0.81","6.0","7.5","210","97","1.39","366","5.23","16","23.0","4:45","174","1:58","12:17"
"","7","Corsa","19","1:44.1","47:37","0.40","4:20","4:22","167","182","5","1","180","232","--","1.25","9.0","7.2","365","388","5.54","448","6.40","24","24.0","3:53","200","1:44","4:20"
"","","Riposo","20","1:00","48:37","0.06","16:17","13:50","171","179","0","0","63","259","--","0.95","6.6","7.8","286","81","1.16","425","6.07","13","23.0","4:25","216","0:40","10:51"
"","8","Corsa","21","1:42.0","50:19","0.40","4:15","4:15","172","183","1","2","179","228","--","1.31","9.2","7.1","373","394","5.63","429","6.13","22","23.0","3:58","216","1:42.0","4:15"
"","","Riposo","22","1:00","51:19","0.08","12:14","11:08","170","177","0","1","50","234","--","0.99","6.2","6.9","260","61","0.87","395","5.64","12","23.0","4:24","177","0:58","11:49"
"","9","Corsa","23","1:43.7","53:02","0.40","4:19","4:17","171","180","4","0","174","231","--","1.30","9.2","7.1","388","397","5.67","462","6.60","23","23.0","4:04","183","1:43.7","4:19"
"","","Riposo","24","1:00","54:02","0.09","11:41","10:51","172","179","0","1","81","248","--","0.85","6.3","7.6","258","91","1.30","386","5.51","12","23.0","4:33","176","0:58","11:18"
"","10","Corsa","25","1:45.6","55:48","0.40","4:24","4:36","167","177","0","1","176","235","--","1.23","8.9","7.3","336","352","5.03","439","6.27","23","23.0","4:01","184","1:45","4:23"
"","","Riposo","26","1:00","56:48","0.08","11:56","10:56","168","177","0","1","108","257","--","0.83","6.2","7.6","250","113","1.61","360","5.14","11","24.0","4:28","177","0:58","11:32"
"","","Defaticamento","27 - 29","11:44","1:08:32","2.10","5:36","5:39","168","175","5","6","165","265","--","1.06","9.0","8.5","297","294","4.20","368","5.26","144","25.0","4:54","172","11:44","5:36"
"","","Defaticamento","27","5:48.7","1:02:36","1.00","5:49","5:50","166","174","5","0","161","267","--","1.03","8.8","8.7","300","289","4.13","343","4.90","69","24.0","5:11","172","5:48.7","5:49"
"","","Defaticamento","28","5:23.9","1:08:00","1.00","5:24","5:29","169","175","0","6","170","262","--","1.09","9.1","8.4","293","299","4.27","368","5.26","68","26.0","4:54","172","5:23.9","5:24"
"","","Defaticamento","29","0:31.8","1:08:32","0.10","5:25","5:30","173","173","0","0","170","263","--","1.08","9.1","8.5","308","300","4.29","314","4.49","7","27.0","5:25","172","0:31","5:17"
"","Riepilogo","--","--","1:08:32","1:08:32","12.02","5:42","5:40","164","186","54","62","154","252","49.7% S / 50.3% D","1.11","8.8","8.0","323","286","4.09","476","6.80","841","22.4","3:47","216","1:07:45","5:38"
