"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 6","33:04","33:04","6.00","5:31","5:30","153","162","39","30","164","261","50.0% S / 50.0% D","1.10","11.1","9.9","319","317","Nessun peso","416","Nessun peso","393","26.0","5:16","168","33:03","5:31"
"","","Corsa","1","5:42.0","5:42.0","1.00","5:42","5:39","139","154","10","3","163","265","50.2% S / 49.8% D","1.07","10.9","9.9","321","316","Nessun peso","416","Nessun peso","63","28.0","5:30","167","5:42.0","5:42"
"","","Corsa","2","5:29.4","11:11","1.00","5:29","5:28","154","157","7","8","164","263","49.6% S / 50.4% D","1.11","11.2","9.8","326","323","Nessun peso","410","Nessun peso","66","26.0","5:22","168","5:29.4","5:29"
"","","Corsa","3","5:29.3","16:41","1.00","5:29","5:30","154","157","5","7","164","262","50.2% S / 49.8% D","1.11","11.2","9.8","312","310","Nessun peso","364","Nessun peso","66","25.0","5:17","167","5:29","5:29"
"","","Corsa","4","5:26.7","22:07","1.00","5:27","5:25","157","161","6","4","164","256","50.2% S / 49.8% D","1.12","11.2","9.7","319","317","Nessun peso","368","Nessun peso","66","25.0","5:18","168","5:26.7","5:27"
"","","Corsa","5","5:30.2","27:38","1.00","5:30","5:28","158","160","8","4","165","262","50.3% S / 49.7% D","1.10","11.1","9.9","321","318","Nessun peso","378","Nessun peso","66","24.0","5:26","168","5:30","5:30"
"","","Corsa","6","5:26.2","33:04","1.00","5:26","5:28","159","162","3","4","165","255","49.8% S / 50.2% D","1.11","11.3","10.0","316","316","Nessun peso","369","Nessun peso","66","24.0","5:16","168","5:26","5:26"
"","2","Corsa","7 - 12","31:10","1:04:14","6.00","5:12","5:12","162","167","29","44","168","248","50.0% S / 50.0% D","1.14","10.8","9.3","320","318","Nessun peso","425","Nessun peso","388","22.0","4:51","174","31:09","5:11"
"","","Corsa","7","5:09.5","38:13","1.00","5:10","5:10","163","165","4","6","168","250","49.0% S / 51.0% D","1.15","11.1","9.4","337","335","Nessun peso","422","Nessun peso","65","24.0","5:00","173","5:09.5","5:10"
"","","Corsa","8","5:07.1","43:21","1.00","5:07","5:17","164","167","0","20","168","248","49.7% S / 50.3% D","1.16","11.0","9.1","310","308","Nessun peso","346","Nessun peso","64","22.0","4:51","172","5:07","5:07"
"","","Corsa","9","5:10.7","48:31","1.00","5:11","5:18","163","165","7","16","168","243","50.0% S / 50.0% D","1.15","11.0","9.4","302","302","Nessun peso","368","Nessun peso","64","22.0","4:59","172","5:10","5:10"
"","","Corsa","10","5:12.0","53:43","1.00","5:12","5:07","162","164","5","1","168","244","49.9% S / 50.1% D","1.15","10.9","9.3","320","319","Nessun peso","425","Nessun peso","65","22.0","4:57","172","5:12","5:12"
"","","Corsa","11","5:14.2","58:57","1.00","5:14","5:07","162","165","10","1","169","253","50.7% S / 49.3% D","1.13","10.6","9.2","329","328","Nessun peso","384","Nessun peso","65","22.0","5:08","172","5:14.2","5:14"
"","","Corsa","12","5:16.2","1:04:14","1.00","5:16","5:16","161","164","2","0","170","251","50.4% S / 49.6% D","1.12","10.5","9.1","315","315","Nessun peso","342","Nessun peso","65","22.0","5:11","174","5:16","5:16"
"","3","Corsa","13 - 18","29:58","1:34:12","6.00","5:00","4:59","164","167","10","1","172","248","50.6% S / 49.4% D","1.16","10.5","8.8","333","333","Nessun peso","384","Nessun peso","374","23.0","4:47","179","29:57","5:00"
"","","Corsa","13","5:00.4","1:09:14","1.00","5:00","4:58","163","165","5","0","172","250","50.9% S / 49.1% D","1.16","10.5","8.8","337","337","Nessun peso","371","Nessun peso","63","22.0","4:47","179","5:00","5:00"
