"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 2","11:19","11:19","2.00","5:39","5:38","148","156","9","1","171","262","50.5% S / 49.5% D","1.03","10.0","9.5","314","312","Nessun peso","362","Nessun peso","135","20.0","5:08","187","11:17","5:38"
"","","Riscaldamento","1","5:37.4","5:37.4","1.00","5:37","5:37","143","154","4","1","171","261","50.5% S / 49.5% D","1.04","10.0","9.5","315","312","Nessun peso","362","Nessun peso","66","22.0","5:08","176","5:37","5:37"
"","","Riscaldamento","2","5:41.4","11:19","1.00","5:41","5:40","152","156","4","0","171","263","50.5% S / 49.5% D","1.03","9.9","9.5","312","312","Nessun peso","342","Nessun peso","69","19.0","5:27","187","5:41.4","5:41"
"","1","Corsa","3 - 4","9:04.3","20:23","2.00","4:32","4:35","166","170","0","7","185","236","50.6% S / 49.4% D","1.19","9.2","7.5","356","357","Nessun peso","425","Nessun peso","124","17.0","3:56","187","9:03","4:32"
"","","Corsa","3","4:33.5","15:52","1.00","4:34","4:36","164","168","0","3","185","237","50.5% S / 49.5% D","1.18","9.1","7.5","354","356","Nessun peso","425","Nessun peso","62","17.0","3:56","187","4:33","4:33"
"","","Corsa","4","4:30.8","20:23","1.00","4:31","4:34","167","170","0","4","185","235","50.7% S / 49.3% D","1.20","9.2","7.5","358","357","Nessun peso","390","Nessun peso","62","16.0","4:25","187","4:30.8","4:31"
"","2","Corsa","5 - 6","8:37.5","29:01","2.00","4:19","4:19","174","177","5","4","188","228","51.0% S / 49.0% D","1.23","9.3","7.3","376","377","Nessun peso","431","Nessun peso","124","15.0","4:13","194","8:37","4:18"
"","","Corsa","5","4:18.7","24:42","1.00","4:19","4:19","173","175","1","2","188","230","50.9% S / 49.1% D","1.23","9.2","7.2","369","369","Nessun peso","424","Nessun peso","61","15.0","4:13","194","4:18.7","4:19"
"","","Corsa","6","4:18.8","29:01","1.00","4:19","4:18","175","177","3","2","188","227","51.1% S / 48.9% D","1.23","9.3","7.3","383","384","Nessun peso","431","Nessun peso","62","15.0","4:13","194","4:18.8","4:19"
"","3","Corsa","7 - 8","8:25.4","37:26","2.00","4:13","4:11","178","180","10","6","182","234","51.1% S / 48.9% D","1.31","10.0","7.4","398","398","Nessun peso","464","Nessun peso","125","14.0","4:01","196","8:24","4:12"
"","","Corsa","7","4:10.9","33:12","1.00","4:11","4:08","178","180","7","3","185","230","51.1% S / 48.9% D","1.29","9.7","7.2","404","403","Nessun peso","464","Nessun peso","62","14.0","4:01","196","4:10.9","4:11"
"","","Corsa","8","4:14.5","37:26","1.00","4:15","4:15","178","179","3","2","179","239","51.2% S / 48.8% D","1.32","10.3","7.5","392","392","Nessun peso","423","Nessun peso","63","14.0","4:04","195","4:14","4:14"
"","","Defaticamento","9 - 11","11:30","48:56","2.06","5:36","5:33","164","178","8","3","168","265","50.7% S / 49.3% D","1.07","10.3","9.4","310","306","Nessun peso","436","Nessun peso","144","14.0","4:10","183","11:29","5:35"
"","","Defaticamento","9","5:36.7","43:03","1.00","5:37","5:37","165","178","0","3","167","266","50.7% S / 49.3% D","1.07","10.4","9.5","307","299","Nessun peso","415","Nessun peso","71","14.0","4:10","175","5:36.7","5:37"
"","","Defaticamento","10","5:34.9","48:38","1.00","5:35","5:30","162","170","7","0","169","263","50.6% S / 49.4% D","1.06","10.2","9.4","314","313","Nessun peso","436","Nessun peso","70","14.0","4:17","183","5:34.9","5:35"
"","","Defaticamento","11","0:18.0","48:56","0.06","5:26","5:26","160","162","1","0","170","269","50.3% S / 49.8% D","1.05","9.6","8.9","308","316","Nessun peso","333","Nessun peso","4","14.0","5:37","171","0:17","5:08"
"","Riepilogo","--","--","48:56","48:56","10.06","4:52","4:52","165","180","32","22","178","247","50.7% S / 49.3% D","1.15","9.8","8.4","352","345","Nessun peso","464","Nessun peso","652","16.1","3:56","196","48:53","4:52"
