"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 7","40:06","40:06","6.50","6:10","6:10","149","160","38","37","168","276","50.4% S / 49.6% D","0.96","9.1","9.3","281","276","4.00","462","6.70","452","22.0","4:37","190","40:00","6:09"
"","","Corsa","1","6:25.5","6:25.5","1.00","6:26","6:24","142","150","6","0","168","280","50.3% S / 49.7% D","0.92","8.8","9.3","273","271","3.93","306","4.43","70","24.0","5:47","172","6:25.5","6:25"
"","","Corsa","2","6:17.0","12:42","1.00","6:17","6:28","148","151","0","14","169","278","50.0% S / 50.0% D","0.94","8.8","9.2","258","257","3.72","281","4.07","69","23.0","6:03","174","6:17","6:17"
"","","Corsa","3","6:09.9","18:52","1.00","6:10","6:04","149","156","13","7","168","277","50.3% S / 49.7% D","0.97","9.3","9.4","282","284","4.12","369","5.35","71","22.0","5:31","190","6:09.9","6:10"
"","","Corsa","4","6:17.4","25:10","1.00","6:18","6:26","149","157","1","14","168","280","50.8% S / 49.2% D","0.94","9.0","9.4","266","258","3.74","357","5.17","69","22.0","6:06","171","6:17","6:17"
"","","Corsa","5","6:07.5","31:17","1.00","6:08","6:07","150","152","2","0","170","276","50.7% S / 49.3% D","0.95","8.9","9.1","271","272","3.94","338","4.90","70","21.0","5:27","174","6:07.5","6:08"
"","","Corsa","6","6:12.2","37:30","1.00","6:12","6:04","152","157","13","2","164","272","50.5% S / 49.5% D","0.98","9.5","9.6","297","289","4.19","462","6.70","71","20.0","4:37","174","6:08","6:08"
"","","Corsa","7","2:36.5","40:06","0.50","5:13","5:11","158","160","3","0","176","254","50.3% S / 49.7% D","1.08","9.3","8.4","332","333","4.83","402","5.83","33","19.0","5:04","179","2:36","5:12"
"","2","Corsa","8 - 13","28:24","1:08:30","5.50","5:10","5:09","161","166","22","18","175","253","50.3% S / 49.7% D","1.11","9.4","8.3","332","330","4.78","440","6.38","360","19.0","4:37","207","28:22","5:09"
"","","Corsa","8","5:14.1","45:20","1.00","5:14","5:12","159","162","2","2","175","255","50.3% S / 49.7% D","1.09","9.4","8.4","325","325","4.71","384","5.57","66","19.0","5:08","178","5:14.1","5:14"
"","","Corsa","9","5:10.0","50:30","1.00","5:10","5:08","161","166","9","5","176","252","50.3% S / 49.7% D","1.10","9.4","8.4","338","333","4.83","440","6.38","66","19.0","4:37","207","5:10","5:10"
"","","Corsa","10","5:06.6","55:37","1.00","5:07","5:07","161","163","1","3","176","252","50.5% S / 49.5% D","1.11","9.4","8.2","328","327","4.74","387","5.61","65","20.0","4:54","180","5:06","5:06"
"","","Corsa","11","5:15.9","1:00:53","1.00","5:16","5:11","161","164","9","4","173","259","50.3% S / 49.7% D","1.12","9.5","8.4","335","333","4.83","413","5.99","66","20.0","4:55","179","5:14","5:14"
"","","Corsa","12","5:06.4","1:05:59","1.00","5:06","5:07","162","163","1","2","176","251","50.0% S / 50.0% D","1.11","9.4","8.3","333","331","4.80","374","5.42","65","19.0","4:59","180","5:06","5:06"
"","","Corsa","13","2:31.4","1:08:30","0.50","5:03","5:03","163","164","0","1","177","249","50.2% S / 49.8% D","1.12","9.4","8.2","336","336","4.87","355","5.14","32","19.0","4:58","180","2:31.4","5:03"
"","3","Corsa","14 - 19","30:16","1:38:46","6.00","5:03","5:03","163","169","23","24","176","248","50.1% S / 49.9% D","1.13","9.6","8.3","341","339","4.91","459","6.65","384","20.0","4:33","196","30:09","5:01"
"","","Corsa","14","4:57.3","1:13:28","1.00","4:57","4:59","163","165","1","3","179","246","50.3% S / 49.7% D","1.13","9.4","8.1","339","337","4.88","395","5.72","63","19.0","4:45","183","4:57","4:57"
"","","Corsa","15","4:57.7","1:18:25","1.00","4:58","4:57","164","169","7","8","177","248","50.2% S / 49.8% D","1.14","9.6","8.2","346","343","4.97","459","6.65","64","21.0","4:33","196","4:57.7","4:58"
"","","Corsa","16","4:59.7","1:23:25","1.00","5:00","5:01","163","165","1","2","178","246","50.0% S / 50.0% D","1.12","9.3","8.1","333","334","4.84","363","5.26","64","22.0","4:55","181","4:59.7","5:00"
"","","Corsa","17","5:14.4","1:28:40","1.00","5:14","5:11","163","166","8","1","172","249","50.0% S / 50.0% D","1.12","9.6","8.5","345","340","4.93","418","6.06","66","21.0","4:45","180","5:08","5:08"
"","","Corsa","18","5:04.1","1:33:44","1.00","5:04","5:05","163","165","1","2","175","251","50.0% S / 50.0% D","1.13","9.9","8.5","342","340","4.93","366","5.30","63","20.0","5:01","177","5:04","5:04"
"","","Corsa","19","5:02.6","1:38:46","1.00","5:03","5:04","163","165","4","7","174","250","50.0% S / 50.0% D","1.14","9.9","8.5","341","339","4.91","387","5.61","63","20.0","4:59","177","5:02.6","5:03"
"","4","Corsa","20 - 28","41:05","2:19:51","8.06","5:06","5:05","164","171","38","37","173","253","50.3% S / 49.7% D","1.13","10.0","8.6","345","340","4.93","505","7.32","508","21.0","4:22","197","41:01","5:05"
"","","Corsa","20","4:51.0","1:43:37","1.00","4:51","4:51","165","170","9","11","176","246","50.4% S / 49.6% D","1.17","9.9","8.3","362","355","5.14","505","7.32","62","21.0","4:33","197","4:51","4:51"
"","","Corsa","21","4:50.7","1:48:28","1.00","4:51","4:53","165","167","0","3","176","245","50.1% S / 49.9% D","1.16","9.7","8.1","343","343","4.97","363","5.26","62","21.0","4:48","180","4:50","4:50"
"","","Corsa","22","5:04.2","1:53:32","1.00","5:04","4:57","165","168","6","3","169","252","50.4% S / 49.6% D","1.17","10.1","8.5","353","348","5.04","421","6.10","65","21.0","4:22","180","5:02","5:02"
"","","Corsa","23","4:50.7","1:58:23","1.00","4:51","4:49","166","168","4","1","177","245","50.4% S / 49.6% D","1.16","9.8","8.2","358","358","5.19","416","6.03","62","20.0","4:41","183","4:50","4:50"
"","","Corsa","24","4:49.6","2:03:13","1.00","4:50","4:50","167","169","1","3","177","244","50.3% S / 49.7% D","1.17","9.9","8.2","354","352","5.10","383","5.55","62","20.0","4:39","183","4:49.6","4:50"
"","","Corsa","25","4:55.6","2:08:08","1.00","4:56","4:55","167","171","8","7","173","252","50.4% S / 49.6% D","1.17","10.1","8.4","360","357","5.17","453","6.57","63","20.0","4:45","179","4:55.6","4:56"
"","","Corsa","26","5:44.5","2:13:53","1.00","5:44","5:48","160","169","0","5","168","269","50.2% S / 49.8% D","1.04","10.0","9.4","304","300","4.35","369","5.35","64","21.0","4:47","171","5:44","5:44"
"","","Corsa","27","5:39.8","2:19:32","1.00","5:40","5:31","160","162","9","4","168","266","50.3% S / 49.7% D","1.06","10.1","9.3","325","323","4.68","384","5.57","65","22.0","5:07","172","5:39.8","5:40"
"","","Corsa","28","0:18.9","2:19:51","0.06","5:39","5:54","159","160","0","0","165","271","50.1% S / 49.9% D","1.04","10.4","9.7","304","298","4.32","309","4.48","4","22.0","5:44","166","0:18","5:23"
"","Riepilogo","--","--","2:19:51","2:19:51","26.06","5:22","5:21","159","171","120","116","173","259","50.3% S / 49.7% D","1.08","9.5","8.7","326","319","4.62","505","7.32","1,704","20.7","4:22","207","2:19:31","5:21"
