"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riposo","10","1:00","28:34","0.09","11:42","10:11","156","173","0","1","114","303","50.7% S / 49.3% D","0.85","6.8","8.3","290","131","1.90","425","6.16","11","17.0","4:07","179","0:58","11:19"
"","4","Corsa","11","1:35.1","30:09","0.40","3:58","4:11","164","175","0","0","179","239","50.7% S / 49.3% D","1.35","10.0","7.6","391","412","5.97","555","8.04","21","17.0","3:11","183","1:35","3:58"
"","","Riposo","12","1:00","31:09","0.09","11:46","9:31","162","175","1","1","114","394","50.8% S / 49.2% D","0.90","6.9","7.6","296","151","2.19","451","6.54","12","17.0","4:02","180","0:58","11:22"
"","5","Corsa","13","1:34.2","32:43","0.40","3:56","4:04","167","176","0","0","182","236","50.8% S / 49.2% D","1.38","10.0","7.3","406","428","6.20","499","7.23","21","17.0","3:41","186","1:34.2","3:56"
"","","Riposo","14","1:00","33:43","0.08","12:19","11:18","162","176","0","3","111","483","50.3% S / 49.7% D","0.86","6.3","7.4","284","110","1.59","438","6.35","12","17.0","4:04","174","0:58","11:55"
"","6","Corsa","15","1:34.8","35:18","0.40","3:57","4:07","167","176","0","2","181","236","50.9% S / 49.1% D","1.38","9.9","7.2","391","413","5.99","520","7.54","21","16.0","3:25","186","1:34","3:55"
"","","Riposo","16","1:00","36:18","0.08","12:59","11:38","163","176","0","1","112","454","50.1% S / 49.9% D","0.79","5.8","7.6","277","109","1.58","398","5.77","12","16.0","4:07","179","0:58","12:34"
"","7","Corsa","17","1:35.3","37:53","0.40","3:58","4:07","168","177","0","0","184","233","51.0% S / 49.0% D","1.35","9.5","7.1","394","416","6.03","523","7.58","21","16.0","3:32","196","1:35.3","3:58"
"","","Riposo","18","1:00","38:53","0.08","12:06","10:11","164","176","0","1","112","405","49.9% S / 50.1% D","0.87","6.4","7.2","288","125","1.81","445","6.45","12","16.0","4:09","182","0:58","11:41"
"","8","Corsa","19","1:34.1","40:28","0.40","3:55","4:03","169","177","0","0","184","233","50.5% S / 49.5% D","1.39","9.7","7.1","399","421","6.10","499","7.23","21","16.0","3:36","187","1:34","3:55"
"","","Riposo","20","1:00","41:28","0.08","12:47","10:50","165","177","0","1","112","434","50.6% S / 49.4% D","0.86","5.9","7.1","287","115","1.67","426","6.17","13","16.0","4:02","179","0:58","12:22"
"","9","Corsa","21","1:34.0","43:02","0.40","3:55","4:05","169","178","1","0","184","233","50.6% S / 49.4% D","1.36","9.6","7.1","400","425","6.16","536","7.77","21","16.0","3:30","189","1:34","3:55"
"","","Riposo","22","1:00","44:02","0.08","12:39","10:39","166","178","0","1","111","484","50.2% S / 49.8% D","0.89","6.2","7.3","295","119","1.72","426","6.17","13","16.0","4:01","182","0:58","12:13"
"","10","Corsa","23","1:34.0","45:36","0.40","3:55","4:06","169","177","1","0","183","233","51.0% S / 49.0% D","1.37","9.8","7.3","398","424","6.14","554","8.03","21","16.0","3:11","187","1:34.0","3:55"
"","","Riposo","24","1:00","46:36","0.07","14:14","11:12","165","177","0","0","109","497","50.8% S / 49.2% D","0.79","5.9","7.4","303","116","1.68","435","6.30","13","16.0","4:02","177","0:58","13:45"
"","11","Corsa","25","1:35.9","48:11","0.40","4:00","4:06","169","177","1","0","183","234","51.0% S / 49.0% D","1.34","9.6","7.1","401","424","6.14","508","7.36","21","15.0","3:38","185","1:35.9","4:00"
"","","Riposo","26","1:00","49:11","0.09","11:36","9:41","165","178","0","0","109","302","51.2% S / 48.8% D","0.94","6.2","6.8","290","125","1.81","458","6.64","12","15.0","4:04","180","0:58","11:13"
"","12","Corsa","27","1:34.2","50:46","0.40","3:56","4:03","170","179","1","0","183","232","51.5% S / 48.5% D","1.38","9.7","7.1","400","422","6.12","498","7.22","21","15.0","3:40","187","1:34","3:55"
"","","Riposo","28","1:00","51:46","0.07","13:41","11:22","164","178","0","0","108","489","50.4% S / 49.6% D","0.79","5.7","7.2","286","109","1.58","444","6.43","12","15.0","4:02","165","0:58","13:14"
"","13","Corsa","29","0:44.0","52:30","0.20","3:40","3:50","164","173","0","0","186","222","50.9% S / 49.1% D","1.42","9.8","6.9","394","458","6.64","511","7.41","9","15.0","3:33","193","0:44","3:40"
"","","Riposo","30","1:30","54:00","0.11","13:30","13:01","151","173","1","0","109","377","51.1% S / 48.9% D","0.81","5.9","7.4","285","104","1.51","460","6.67","13","15.0","3:49","184","1:28","13:12"
"","14","Corsa","31","0:43.8","54:44","0.20","3:39","3:50","157","169","0","0","187","223","51.0% S / 49.0% D","1.41","9.5","7.0","385","447","6.48","529","7.67","9","15.0","3:19","191","0:43.8","3:39"
"","","Riposo","32","1:30","56:14","0.14","10:58","10:18","149","170","1","0","114","444","49.8% S / 50.2% D","0.85","6.8","8.1","288","132","1.91","453","6.57","13","15.0","3:48","185","1:28","10:44"
"","15","Corsa","33","0:45.2","56:59","0.20","3:46","3:50","157","169","0","0","186","223","50.4% S / 49.6% D","1.37","9.7","7.4","397","457","6.62","486","7.04","10","15.0","3:38","188","0:45","3:45"
"","","Riposo","34","1:30","58:29","0.12","12:15","11:03","146","171","1","0","111","458","50.3% S / 49.7% D","0.82","5.9","7.2","290","115","1.67","466","6.75","12","15.0","3:49","186","1:28","11:59"
"","16","Corsa","35","0:43.2","59:12","0.20","3:36","3:44","155","169","0","0","185","220","51.1% S / 48.9% D","1.45","9.6","7.4","388","453","6.57","512","7.42","9","15.0","3:23","188","0:43","3:35"
"","","Riposo","36","1:30","1:00:42","0.13","11:47","10:54","146","170","1","0","113","319","51.3% S / 48.7% D","0.82","6.4","7.8","291","122","1.77","476","6.90","12","15.0","3:42","184","1:28","11:32"
"","17","Corsa","37","0:42.4","1:01:24","0.20","3:32","3:43","158","171","1","0","187","211","51.2% S / 48.8% D","1.46","10.1","7.3","400","468","6.78","554","8.03","9","14.0","3:15","192","0:42","3:30"
"","","Riposo","38","1:30","1:02:54","0.12","12:10","10:57","144","171","0","0","110","385","51.0% S / 49.0% D","0.85","5.8","6.8","304","118","1.71","507","7.35","12","14.0","3:37","185","1:28","11:54"
"","18","Corsa","39","0:42.6","1:03:37","0.20","3:33","3:43","156","168","0","0","187","222","50.7% S / 49.3% D","1.45","9.5","6.9","388","452","6.55","526","7.62","9","14.0","3:21","188","0:42.6","3:33"
"","","Riposo","40","1:30","1:05:07","0.13","11:38","10:33","143","169","1","0","113","368","50.5% S / 49.5% D","0.85","6.1","7.0","291","123","1.78","503","7.29","12","14.0","3:41","185","1:28","11:22"
"","19","Corsa","41","0:44.0","1:05:51","0.20","3:40","3:56","155","168","0","0","187","223","51.3% S / 48.7% D","1.37","9.5","7.3","387","447","6.48","550","7.97","10","14.0","3:15","193","0:44.0","3:40"
"","","Riposo","42","1:30","1:07:21","0.13","11:39","10:56","141","168","0","0","111","401","51.5% S / 48.5% D","0.83","6.2","7.1","295","118","1.71","502","7.28","11","14.0","3:44","187","1:28","11:23"
"","20","Corsa","43","0:43.2","1:08:04","0.20","3:36","3:46","156","169","0","0","188","219","51.0% S / 49.0% D","1.42","9.6","7.1","389","454","6.58","535","7.75","9","14.0","3:14","197","0:43","3:35"
"","","Riposo","44","1:30","1:09:34","0.13","11:47","10:57","143","170","0","0","112","393","50.6% S / 49.4% D","0.82","6.1","7.5","288","118","1.71","485","7.03","11","14.0","3:42","183","1:28","11:31"
"","21","Corsa","45","0:43.1","1:10:17","0.20","3:36","3:53","156","169","0","0","187","221","50.8% S / 49.2% D","1.40","9.6","7.4","386","451","6.54","507","7.35","9","14.0","3:33","188","0:43","3:35"
"","","Riposo","46","1:30","1:11:47","0.13","11:31","10:31","140","170","0","0","113","364","50.4% S / 49.6% D","0.87","6.2","7.2","297","123","1.78","476","6.90","11","14.0","3:40","183","1:28","11:16"
"","22","Corsa","47","0:41.9","1:12:29","0.20","3:30","3:47","158","170","0","0","192","214","51.0% S / 49.0% D","1.37","9.2","7.2","380","445","6.45","505","7.32","9","14.0","3:25","195","0:41.9","3:30"
"","","Riposo","48","1:30","1:13:59","0.11","13:28","11:55","140","172","0","0","107","507","49.9% S / 50.1% D","0.80","5.1","6.4","290","99","1.43","516","7.48","11","14.0","3:34","193","1:28","13:10"
"","","Defaticamento","49 - 52","18:49","1:32:49","2.89","6:31","6:28","150","155","14","1","163","285","50.3% S / 49.7% D","0.94","9.9","10.3","277","277","4.01","333","4.83","191","15.0","5:45","171","18:49","6:31"
"","","Defaticamento","49","6:28.2","1:20:27","1.00","6:28","6:32","148","153","1","0","163","284","50.4% S / 49.6% D","0.94","9.7","10.2","268","270","3.91","318","4.61","66","14.0","5:45","171","6:28.2","6:28"
"","","Defaticamento","50","6:27.1","1:26:54","1.00","6:27","6:27","150","155","2","1","164","283","50.3% S / 49.7% D","0.95","9.9","10.3","276","276","4.00","305","4.42","65","15.0","5:57","167","6:27","6:27"
"","","Defaticamento","51","2:40.9","1:29:35","0.40","6:42","6:27","151","154","4","0","162","287","50.2% S / 49.8% D","0.93","9.9","10.5","287","286","4.14","329","4.77","27","15.0","6:00","164","2:40.9","6:42"
"","","Defaticamento","52","3:13.2","1:32:49","0.49","6:34","6:25","151","154","6","0","162","287","50.3% S / 49.7% D","0.94","10.0","10.4","284","285","4.13","333","4.83","33","16.0","6:21","164","3:12","6:31"
"","Riepilogo","--","--","1:32:49","1:32:49","15.02","6:11","6:09","152","179","35","35","154","279","50.6% S / 49.4% D","1.03","8.6","8.4","326","271","3.93","555","8.04","1,014","16.7","3:11","197","1:32:23","6:09"
