"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 3","18:13","18:13","3.00","6:04","6:05","142","149","4","11","164","275","50.7% S / 49.3% D","1.01","10.7","10.4","290","289","Nessun peso","329","Nessun peso","200","26.0","5:38","170","18:11","6:04"
"","","Riscaldamento","1","6:03.7","6:03.7","1.00","6:04","5:59","136","147","3","0","164","274","50.7% S / 49.3% D","1.01","10.6","10.4","294","293","Nessun peso","325","Nessun peso","65","27.0","5:38","168","6:03.7","6:04"
"","","Riscaldamento","2","6:05.8","12:09","1.00","6:06","6:09","144","148","1","5","164","275","50.7% S / 49.3% D","1.00","10.8","10.6","290","289","Nessun peso","329","Nessun peso","67","25.0","5:44","167","6:05.8","6:06"
"","","Riscaldamento","3","6:03.3","18:13","1.00","6:03","6:08","144","149","0","7","164","275","50.8% S / 49.2% D","1.01","10.7","10.4","285","284","Nessun peso","316","Nessun peso","67","24.0","5:50","170","6:03","6:03"
"","","Riposo","4","3:00","21:13","0.22","13:36","13:42","111","146","0","10","101","494","51.0% S / 49.0% D","0.78","5.0","6.4","155","68","Nessun peso","275","Nessun peso","14","24.0","6:08","180","2:58","13:27"
"","1","Corsa","5 - 9","21:22","42:35","5.00","4:16","4:17","173","180","16","14","180","236","51.4% S / 48.6% D","1.30","10.2","7.6","386","387","Nessun peso","501","Nessun peso","304","23.0","3:40","191","21:22","4:16"
"","","Corsa","5","4:14.2","25:27","1.00","4:14","4:13","161","168","11","1","184","232","51.2% S / 48.8% D","1.27","9.7","7.4","395","401","Nessun peso","501","Nessun peso","58","24.0","3:40","187","4:14.2","4:14"
"","","Corsa","6","4:11.0","29:38","1.00","4:11","4:13","171","174","0","2","185","228","51.5% S / 48.5% D","1.29","9.7","7.3","384","384","Nessun peso","409","Nessun peso","59","23.0","4:06","191","4:11.0","4:11"
"","","Corsa","7","4:15.7","33:54","1.00","4:16","4:16","176","177","2","4","180","235","51.4% S / 48.6% D","1.31","10.2","7.6","390","389","Nessun peso","431","Nessun peso","61","23.0","4:09","187","4:15","4:15"
"","","Corsa","8","4:22.3","38:16","1.00","4:22","4:23","177","178","1","2","175","242","51.4% S / 48.6% D","1.31","10.7","7.9","377","376","Nessun peso","407","Nessun peso","63","23.0","4:16","187","4:22.3","4:22"
"","","Corsa","9","4:18.8","42:35","1.00","4:19","4:19","178","180","1","5","175","242","51.6% S / 48.4% D","1.33","10.7","7.8","384","385","Nessun peso","420","Nessun peso","63","23.0","4:10","185","4:18.8","4:19"
"","","Riposo","10","3:00","45:35","0.26","11:29","11:12","146","180","2","9","112","483","50.7% S / 49.3% D","0.81","6.7","8.2","213","110","Nessun peso","397","Nessun peso","23","24.0","4:16","173","2:58","11:21"
"","","Defaticamento","11 - 12","9:15.2","54:50","1.58","5:52","5:46","158","163","15","0","166","270","51.2% S / 48.8% D","1.02","10.5","10.1","300","302","Nessun peso","362","Nessun peso","109","24.0","5:30","169","9:15","5:52"
"","","Defaticamento","11","5:46.7","51:22","1.00","5:47","5:43","157","163","7","0","166","270","51.0% S / 49.0% D","1.04","10.6","10.0","299","301","Nessun peso","362","Nessun peso","68","24.0","5:30","169","5:46.7","5:47"
"","","Defaticamento","12","3:28.5","54:50","0.58","6:01","5:51","159","161","9","0","166","271","51.3% S / 48.7% D","0.99","10.4","10.2","302","303","Nessun peso","343","Nessun peso","41","25.0","5:48","169","3:28","6:00"
"","Riepilogo","--","--","54:50","54:50","10.06","5:27","5:26","155","180","37","44","164","261","51.1% S / 48.9% D","1.10","9.9","8.9","335","308","Nessun peso","501","Nessun peso","650","24.2","3:40","191","54:46","5:27"
