"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 10","1:00:30","1:00:30","10.00","6:03","6:03","157","167","14","6","166","266","51.0% S / 49.0% D","1.00","10.5","10.3","307","306","4.37","385","5.50","697","15.0","5:38","171","1:00:29","6:03"
"","","Corsa","1","6:13.0","6:13.0","1.00","6:13","6:07","127","139","9","0","167","272","51.1% S / 48.9% D","0.96","9.8","10.0","311","309","4.41","351","5.01","64","19.0","6:02","171","6:13.0","6:13"
"","","Corsa","2","5:57.8","12:11","1.00","5:58","6:01","156","161","0","2","167","268","51.0% S / 49.0% D","1.01","10.3","10.0","309","308","4.40","343","4.90","69","17.0","5:48","169","5:57.8","5:58"
"","","Corsa","3","6:02.3","18:13","1.00","6:02","6:03","157","160","1","2","165","270","51.1% S / 48.9% D","1.00","10.5","10.2","303","303","4.33","331","4.73","70","15.0","5:54","169","6:02","6:02"
"","","Corsa","4","6:01.7","24:15","1.00","6:02","6:02","158","160","0","2","166","269","51.1% S / 48.9% D","1.00","10.4","10.1","306","304","4.34","341","4.87","70","14.0","5:38","167","6:01.7","6:02"
"","","Corsa","5","6:06.5","30:21","1.00","6:07","6:09","159","161","0","0","165","268","51.1% S / 48.9% D","0.99","10.6","10.5","298","299","4.27","312","4.46","71","14.0","6:02","167","6:06.5","6:07"
"","","Corsa","6","6:05.8","36:27","1.00","6:06","6:05","162","166","0","0","165","266","51.0% S / 49.0% D","0.99","10.8","10.6","304","304","4.34","369","5.27","71","14.0","5:58","167","6:05","6:05"
"","","Corsa","7","6:00.8","42:28","1.00","6:01","6:00","163","166","1","0","166","264","51.0% S / 49.0% D","1.01","10.7","10.4","311","311","4.44","385","5.50","71","14.0","5:56","169","6:00.8","6:01"
"","","Corsa","8","6:00.1","48:28","1.00","6:00","6:00","163","167","1","0","166","263","51.1% S / 48.9% D","1.01","10.7","10.4","313","313","4.47","338","4.83","71","14.0","5:54","167","6:00","6:00"
"","","Corsa","9","5:59.6","54:28","1.00","6:00","6:01","162","166","0","0","167","262","51.0% S / 49.0% D","1.00","10.6","10.4","306","306","4.37","330","4.71","70","14.0","5:54","169","5:59.6","6:00"
"","","Corsa","10","6:02.5","1:00:30","1.00","6:02","6:03","162","167","2","0","167","263","51.0% S / 49.0% D","0.99","10.4","10.3","305","306","4.37","335","4.79","70","14.0","5:56","170","6:02","6:02"
"","2","Corsa","11 - 22","58:08","1:58:38","11.12","5:14","5:14","170","176","7","5","171","248","50.9% S / 49.1% D","1.12","11.3","9.9","360","360","5.14","599","8.56","726","15.0","4:48","179","58:07","5:13"
"","","Corsa","11","5:21.8","1:05:52","1.00","5:22","5:20","168","171","0","0","171","249","50.9% S / 49.1% D","1.10","11.1","9.9","354","354","5.06","496","7.09","67","13.0","5:05","177","5:21.8","5:22"
"","","Corsa","12","5:16.2","1:11:08","1.00","5:16","5:17","169","172","1","0","171","250","50.9% S / 49.1% D","1.11","11.2","9.8","358","358","5.11","376","5.37","66","13.0","5:11","174","5:16","5:16"
"","","Corsa","13","5:04.3","1:16:13","1.00","5:04","5:05","171","174","1","0","173","245","51.0% S / 49.0% D","1.14","11.1","9.5","364","364","5.20","386","5.51","65","14.0","4:54","179","5:04.3","5:04"
"","","Corsa","14","5:05.4","1:21:18","1.00","5:05","5:05","172","173","0","1","172","246","51.0% S / 49.0% D","1.15","11.3","9.6","372","371","5.30","397","5.67","65","14.0","4:48","176","5:05","5:05"
"","","Corsa","15","5:08.3","1:26:26","1.00","5:08","5:10","171","172","0","1","172","247","50.9% S / 49.1% D","1.13","11.3","9.7","359","359","5.13","599","8.56","65","14.0","4:59","175","5:08","5:08"
"","","Corsa","16","5:17.3","1:31:44","1.00","5:17","5:17","170","173","0","0","171","249","51.0% S / 49.0% D","1.11","11.1","9.8","351","350","5.00","378","5.40","66","15.0","5:10","175","5:17.3","5:17"
