"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 5","28:06","28:06","5.00","5:37","5:37","153","159","17","22","173","257","50.2% S / 49.8% D","1.03","9.6","9.0","298","297","Nessun peso","368","Nessun peso","338","22.0","5:11","184","28:05","5:37"
"","","Corsa","1","5:40.8","5:40.8","1.00","5:41","5:43","144","155","3","2","172","259","50.1% S / 49.9% D","1.02","9.6","9.2","296","295","Nessun peso","337","Nessun peso","65","25.0","5:18","176","5:40.8","5:41"
"","","Corsa","2","5:38.4","11:19","1.00","5:38","5:41","155","156","1","9","172","258","50.1% S / 49.9% D","1.03","9.6","9.1","298","295","Nessun peso","347","Nessun peso","68","22.0","5:31","178","5:38.4","5:38"
"","","Corsa","3","5:37.2","16:56","1.00","5:37","5:34","154","157","5","9","172","257","50.1% S / 49.9% D","1.04","9.4","8.8","288","286","Nessun peso","350","Nessun peso","69","22.0","5:11","184","5:37","5:37"
"","","Corsa","4","5:32.8","22:29","1.00","5:33","5:33","155","158","4","2","173","256","50.3% S / 49.7% D","1.04","9.6","9.0","303","304","Nessun peso","368","Nessun peso","68","20.0","5:26","182","5:32.8","5:33"
"","","Corsa","5","5:36.9","28:06","1.00","5:37","5:35","156","159","4","0","174","255","50.4% S / 49.6% D","1.03","9.6","9.1","304","303","Nessun peso","334","Nessun peso","68","21.0","5:25","182","5:36.9","5:37"
"","2","Corsa","6 - 9","19:49","47:55","4.00","4:57","4:58","162","167","12","19","177","246","50.6% S / 49.4% D","1.14","9.7","8.3","328","327","Nessun peso","445","Nessun peso","258","19.0","4:44","187","19:48","4:57"
"","","Corsa","6","4:57.5","33:04","1.00","4:58","4:58","161","163","3","3","180","242","50.6% S / 49.4% D","1.12","9.5","8.2","320","322","Nessun peso","371","Nessun peso","64","20.0","4:44","187","4:57","4:57"
"","","Corsa","7","4:59.5","38:03","1.00","4:59","5:01","161","163","3","8","176","247","50.6% S / 49.4% D","1.14","9.9","8.4","327","325","Nessun peso","437","Nessun peso","65","19.0","4:53","179","4:59.5","5:00"
"","","Corsa","8","4:58.5","43:02","1.00","4:58","4:58","162","167","5","5","176","247","50.6% S / 49.4% D","1.14","9.8","8.4","336","332","Nessun peso","445","Nessun peso","65","19.0","4:50","181","4:58","4:58"
"","","Corsa","9","4:53.8","47:55","1.00","4:54","4:56","163","165","1","3","177","246","50.6% S / 49.4% D","1.16","9.8","8.2","329","329","Nessun peso","387","Nessun peso","64","19.0","4:50","182","4:53.8","4:54"
"","3","Corsa","10 - 14","27:47","1:15:42","5.00","5:33","5:32","156","164","22","23","168","258","50.5% S / 49.5% D","1.07","9.9","9.0","306","301","Nessun peso","435","Nessun peso","328","20.0","4:42","178","27:21","5:28"
"","","Corsa","10","5:23.4","53:19","1.00","5:23","5:23","160","164","5","7","172","255","50.6% S / 49.4% D","1.08","9.9","8.9","307","305","Nessun peso","375","Nessun peso","68","19.0","4:54","177","5:23.4","5:23"
"","","Corsa","11","5:26.1","58:45","1.00","5:26","5:25","157","161","4","3","171","258","50.5% S / 49.5% D","1.08","9.9","9.0","309","307","Nessun peso","379","Nessun peso","66","20.0","5:20","175","5:26","5:26"
"","","Corsa","12","5:57.8","1:04:43","1.00","5:58","5:56","154","159","3","8","157","262","50.5% S / 49.5% D","1.08","9.7","8.8","297","278","Nessun peso","435","Nessun peso","68","21.0","4:42","178","5:32","5:32"
"","","Corsa","13","5:28.8","1:10:11","1.00","5:29","5:28","155","160","6","5","171","257","50.5% S / 49.5% D","1.07","10.0","9.2","308","306","Nessun peso","433","Nessun peso","64","21.0","5:22","174","5:28.8","5:29"
"","","Corsa","14","5:30.6","1:15:42","1.00","5:31","5:27","154","157","4","0","172","258","50.5% S / 49.5% D","1.06","9.8","9.0","311","310","Nessun peso","390","Nessun peso","63","21.0","5:20","176","5:30.6","5:31"
"","4","Corsa","15 - 18","17:23","1:33:05","3.50","4:58","4:57","159","164","10","9","176","246","50.8% S / 49.2% D","1.14","9.8","8.4","330","329","Nessun peso","414","Nessun peso","217","20.0","4:36","186","17:22","4:58"
"","","Corsa","15","4:59.5","1:20:42","1.00","4:59","4:58","158","163","3","3","177","246","50.8% S / 49.2% D","1.14","9.7","8.3","329","328","Nessun peso","414","Nessun peso","62","20.0","4:37","183","4:59","4:59"
"","","Corsa","16","5:02.2","1:25:44","1.00","5:02","5:02","159","162","4","3","175","249","50.7% S / 49.3% D","1.13","9.8","8.5","324","323","Nessun peso","361","Nessun peso","62","20.0","4:47","180","5:02","5:02"
"","","Corsa","17","4:52.3","1:30:36","1.00","4:52","4:52","160","164","2","2","178","244","50.9% S / 49.1% D","1.15","9.8","8.2","339","337","Nessun peso","408","Nessun peso","62","21.0","4:36","186","4:52.3","4:52"
"","","Corsa","18","2:29.4","1:33:05","0.50","4:59","4:58","160","162","1","1","176","248","50.8% S / 49.2% D","1.14","9.8","8.4","327","327","Nessun peso","349","Nessun peso","31","21.0","4:49","179","2:29","4:58"
"","5","Corsa","19 - 24","23:59","1:57:04","4.72","5:05","5:04","160","167","17","8","175","250","50.8% S / 49.2% D","1.13","9.9","8.6","335","334","Nessun peso","404","Nessun peso","295","21.0","4:12","189","23:58","5:05"
"","","Corsa","19","4:34.3","1:37:40","1.00","4:34","4:36","163","167","0","1","182","237","51.0% S / 49.0% D","1.20","9.6","7.8","348","348","Nessun peso","386","Nessun peso","60","21.0","4:21","189","4:34","4:34"
"","","Corsa","20","4:56.1","1:42:36","1.00","4:56","4:56","163","167","1","4","175","248","50.8% S / 49.2% D","1.16","10.1","8.4","340","336","Nessun peso","404","Nessun peso","63","21.0","4:12","189","4:56.1","4:56"
"","","Corsa","21","5:18.7","1:47:55","1.00","5:19","5:17","159","162","5","1","173","254","50.7% S / 49.3% D","1.09","9.9","8.9","326","326","Nessun peso","371","Nessun peso","63","21.0","5:13","176","5:18","5:18"
"","","Corsa","22","5:21.6","1:53:16","1.00","5:22","5:19","158","160","5","1","172","255","50.8% S / 49.2% D","1.09","10.0","9.0","329","328","Nessun peso","374","Nessun peso","63","21.0","4:57","175","5:21.6","5:22"
"","","Corsa","23","2:39.5","1:55:56","0.50","5:19","5:18","160","162","4","1","172","253","50.6% S / 49.4% D","1.09","10.2","9.1","327","329","Nessun peso","369","Nessun peso","32","20.0","5:15","174","2:39","5:18"
"","","Corsa","24","1:08.6","1:57:04","0.22","5:13","5:05","161","163","2","0","173","254","50.9% S / 49.1% D","1.11","9.9","8.7","349","350","Nessun peso","384","Nessun peso","14","21.0","5:10","175","1:08","5:10"
"","Riepilogo","--","--","1:57:04","1:57:04","22.22","5:16","5:16","158","167","79","81","173","252","50.6% S / 49.4% D","1.10","9.8","8.7","319","315","Nessun peso","445","Nessun peso","1,436","20.7","4:12","189","1:56:34","5:15"
