"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 4","22:36","22:36","3.50","6:27","6:30","137","146","4","14","173","271","50.5% S / 49.5% D","0.90","8.5","9.3","269","268","3.88","370","5.36","244","26.0","5:17","187","22:34","6:27"
"","","Riscaldamento","1","6:23.5","6:23.5","1.00","6:24","6:25","131","140","0","5","173","269","50.5% S / 49.5% D","0.91","8.6","9.5","269","268","3.88","331","4.80","69","28.0","5:17","187","6:23","6:23"
"","","Riscaldamento","2","6:22.5","12:46","1.00","6:23","6:28","139","143","0","2","173","271","50.6% S / 49.4% D","0.90","8.5","9.2","270","270","3.91","313","4.54","69","27.0","5:52","177","6:22.5","6:22"
"","","Riscaldamento","3","6:23.4","19:09","1.00","6:23","6:24","139","141","0","1","173","270","50.4% S / 49.6% D","0.91","8.4","9.1","274","273","3.96","303","4.39","69","25.0","6:03","180","6:23","6:23"
"","","Riscaldamento","4","3:26.6","22:36","0.50","6:53","6:51","139","146","4","6","169","278","50.2% S / 49.8% D","0.87","8.4","9.6","256","253","3.67","370","5.36","36","25.0","5:31","182","3:26.6","6:53"
"","1","Corsa","5 - 6","9:13.7","31:50","2.00","4:37","4:38","160","165","1","4","185","234","49.5% S / 50.5% D","1.17","8.7","7.2","365","366","5.30","462","6.70","123","24.0","3:56","188","9:13","4:37"
"","","Corsa","5","4:35.8","27:12","1.00","4:36","4:36","158","161","1","1","185","240","50.2% S / 49.8% D","1.18","8.6","7.2","370","372","5.39","462","6.70","61","24.0","3:56","188","4:35.8","4:36"
"","","Corsa","6","4:37.9","31:50","1.00","4:38","4:40","162","165","0","3","186","229","48.8% S / 51.2% D","1.16","8.8","7.3","361","360","5.22","397","5.75","62","24.0","4:31","188","4:37.9","4:38"
"","","Recupero","7","3:16.0","35:06","0.50","6:32","6:35","155","164","2","10","168","252","47.2% S / 52.8% D","0.93","9.7","10.3","273","261","3.78","511","7.41","39","24.0","4:43","181","3:15","6:30"
"","2","Corsa","8 - 9","9:13.9","44:20","2.00","4:37","4:38","164","169","6","4","184","215","47.8% S / 52.2% D","1.16","9.0","7.5","336","337","4.88","393","5.70","125","23.0","4:06","189","9:12","4:36"
"","","Corsa","8","4:35.5","39:41","1.00","4:35","4:38","162","165","2","3","185","217","48.0% S / 52.0% D","1.16","9.0","7.6","336","339","4.91","393","5.70","61","24.0","4:06","189","4:35","4:35"
"","","Corsa","9","4:38.4","44:20","1.00","4:38","4:39","167","169","3","1","184","213","47.6% S / 52.4% D","1.16","9.0","7.5","336","335","4.86","377","5.46","63","23.0","4:35","187","4:38","4:38"
"","","Recupero","10","3:24.1","47:44","0.50","6:48","6:39","155","168","4","9","170","247","46.8% S / 53.3% D","0.90","8.9","9.7","256","249","3.61","413","5.99","38","24.0","4:33","185","3:24","6:48"
"","3","Corsa","11 - 12","9:14.0","56:58","2.00","4:37","4:34","169","174","8","2","184","215","48.0% S / 52.0% D","1.17","8.9","7.4","357","354","5.13","478","6.93","128","23.0","4:18","187","9:13","4:37"
"","","Corsa","11","4:37.3","52:21","1.00","4:37","4:32","167","170","8","1","184","217","47.8% S / 52.2% D","1.17","8.9","7.3","371","367","5.32","478","6.93","64","23.0","4:18","187","4:37","4:37"
"","","Corsa","12","4:36.7","56:58","1.00","4:37","4:36","170","174","0","1","184","214","48.2% S / 51.8% D","1.18","9.0","7.4","341","341","4.94","375","5.43","64","23.0","4:25","187","4:36.7","4:37"
"","","Recupero","13","3:16.5","1:00:14","0.50","6:33","6:38","158","171","2","7","170","244","46.4% S / 53.6% D","0.91","9.0","9.7","257","244","3.54","346","5.01","36","24.0","4:47","185","3:15","6:30"
"","","Defaticamento","14 - 17","20:01","1:20:15","3.04","6:35","6:24","149","159","42","16","168","244","45.5% S / 54.5% D","0.91","8.9","9.7","265","258","3.74","398","5.77","208","26.0","4:44","176","19:50","6:31"
"","","Defaticamento","14","6:25.8","1:06:40","1.00","6:26","6:33","153","159","2","16","169","239","45.3% S / 54.7% D","0.93","9.1","9.7","241","241","3.49","306","4.43","70","25.0","5:19","175","6:25.8","6:26"
"","","Defaticamento","15","6:36.3","1:13:16","1.00","6:36","6:22","147","152","17","0","170","233","45.0% S / 55.0% D","0.90","9.0","9.8","264","262","3.80","352","5.10","67","26.0","4:44","173","6:36","6:36"
"","","Defaticamento","16","6:42.4","1:19:59","1.00","6:42","6:20","146","153","23","0","164","259","46.3% S / 53.7% D","0.91","8.7","9.5","281","271","3.93","398","5.77","68","26.0","5:16","176","6:32","6:32"
"","","Defaticamento","17","0:16.6","1:20:15","0.04","6:13","5:58","152","153","0","0","171","244","46.4% S / 53.6% D","0.96","8.7","8.8","297","261","3.78","276","4.00","3","26.0","5:54","173","0:16","6:00"
"","Riepilogo","--","--","1:20:15","1:20:15","14.04","5:43","5:41","152","174","68","67","175","244","48.1% S / 51.9% D","1.00","8.8","8.8","305","293","4.25","511","7.41","940","24.9","3:56","189","1:20:01","5:42"
