"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 9","56:58","56:58","9.00","6:20","6:18","145","153","59","63","175","267","49.8% S / 50.2% D","0.90","8.1","8.8","273","268","3.88","463","6.71","628","22.0","4:32","183","56:54","6:19"
"","","Corsa","1","6:13.0","6:13.0","1.00","6:13","5:46","133","143","25","4","174","261","50.8% S / 49.3% D","0.95","8.3","8.7","322","310","4.49","463","6.71","70","23.0","5:19","183","6:10","6:10"
"","","Corsa","2","6:00.5","12:13","1.00","6:00","6:07","145","148","1","7","178","262","50.8% S / 49.2% D","0.93","8.0","8.4","282","280","4.06","380","5.51","69","21.0","4:32","182","6:00.5","6:00"
"","","Corsa","3","6:08.4","18:22","1.00","6:08","6:13","145","149","1","7","176","266","50.4% S / 49.6% D","0.92","8.1","8.5","274","273","3.96","351","5.09","69","20.0","5:57","179","6:08","6:08"
"","","Corsa","4","6:19.0","24:41","1.00","6:19","6:18","146","153","6","7","177","271","50.3% S / 49.7% D","0.90","7.7","8.4","270","264","3.83","414","6.00","70","20.0","5:56","179","6:19","6:19"
"","","Corsa","5","6:18.9","31:00","1.00","6:19","6:22","146","149","1","6","176","269","50.0% S / 50.0% D","0.90","7.8","8.5","257","256","3.71","325","4.71","69","21.0","6:12","178","6:18.9","6:19"
"","","Corsa","6","6:22.6","37:22","1.00","6:23","6:21","148","151","4","7","174","268","49.8% S / 50.2% D","0.90","8.3","9.0","264","262","3.80","325","4.71","73","22.0","6:03","182","6:22.6","6:23"
"","","Corsa","7","6:34.4","43:57","1.00","6:34","6:35","145","152","7","9","171","278","49.2% S / 50.8% D","0.89","8.2","9.0","259","254","3.68","390","5.65","70","22.0","6:06","178","6:34","6:34"
"","","Corsa","8","6:25.5","50:22","1.00","6:26","6:27","145","148","6","9","175","263","48.7% S / 51.3% D","0.89","8.1","8.9","255","255","3.70","322","4.67","68","24.0","6:08","178","6:25.5","6:26"
"","","Corsa","9","6:36.0","56:58","1.00","6:36","6:32","146","150","8","6","174","264","48.7% S / 51.3% D","0.87","8.2","9.2","263","259","3.75","330","4.78","70","24.0","6:21","181","6:36.0","6:36"
"","2","Corsa","10 - 14","23:52","1:20:50","5.00","4:46","4:48","168","175","10","15","180","236","49.2% S / 50.8% D","1.16","9.4","7.9","352","353","5.12","406","5.88","323","24.0","4:28","186","23:50","4:46"
"","","Corsa","10","4:49.2","1:01:48","1.00","4:49","4:49","161","165","4","1","181","239","49.2% S / 50.8% D","1.14","9.3","7.9","352","356","5.16","406","5.88","63","24.0","4:41","186","4:49","4:49"
"","","Corsa","11","4:50.2","1:06:38","1.00","4:50","4:51","165","168","3","2","180","238","49.1% S / 50.9% D","1.15","9.3","7.9","352","351","5.09","385","5.58","65","24.0","4:45","182","4:50","4:50"
"","","Corsa","12","4:43.7","1:11:21","1.00","4:44","4:47","168","172","0","4","180","234","49.1% S / 50.9% D","1.17","9.4","7.8","350","350","5.07","393","5.70","64","23.0","4:28","183","4:43.7","4:44"
"","","Corsa","13","4:42.8","1:16:04","1.00","4:43","4:45","171","173","0","4","180","234","49.2% S / 50.8% D","1.18","9.5","7.8","351","351","5.09","380","5.51","65","23.0","4:35","182","4:42.8","4:43"
"","","Corsa","14","4:45.7","1:20:50","1.00","4:46","4:46","172","175","3","3","180","234","49.6% S / 50.4% D","1.17","9.5","7.9","354","354","5.13","391","5.67","66","25.0","4:41","183","4:45","4:45"
"","3","Corsa","15 - 16","7:02.3","1:27:52","1.11","6:22","6:00","162","174","16","2","171","265","49.6% S / 50.4% D","0.94","9.1","9.7","304","297","4.30","391","5.67","85","25.0","4:45","178","7:02","6:22"
"","","Corsa","15","6:19.8","1:27:10","1.00","6:20","6:01","162","174","12","1","172","264","49.5% S / 50.5% D","0.94","9.1","9.6","300","295","4.28","391","5.67","77","25.0","4:45","178","6:19.8","6:20"
"","","Corsa","16","0:42.5","1:27:52","0.11","6:43","5:58","163","164","3","1","168","271","50.0% S / 50.0% D","0.92","9.4","10.0","333","317","4.59","384","5.57","9","25.0","6:14","171","0:42","6:38"
"","Riepilogo","--","--","1:27:52","1:27:52","15.11","5:49","5:47","152","175","85","80","176","258","49.6% S / 50.4% D","0.98","8.5","8.6","303","293","4.25","463","6.71","1,037","22.7","4:28","186","1:27:47","5:49"
