"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1","5:00","5:00","0.77","6:32","6:30","141","150","4","1","171","274","51.1% S / 48.9% D","0.89","8.3","9.1","277","277","3.80","335","4.60","52","23.0","6:11","175","4:58","6:29"
"","1","Corsa","2 - 4","20:00","25:00","2.98","6:42","6:44","151","156","7","18","169","284","51.2% S / 48.8% D","0.89","8.5","9.4","265","264","3.63","310","4.26","213","19.0","5:26","182","20:00","6:42"
"","","Corsa","2","6:32.5","11:33","1.00","6:32","6:36","150","155","0","7","171","276","51.2% S / 48.8% D","0.90","8.5","9.3","266","267","3.67","310","4.26","70","21.0","5:26","175","6:32.5","6:33"
"","","Corsa","3","6:53.5","18:26","1.00","6:54","6:53","151","154","7","6","165","297","51.2% S / 48.8% D","0.88","8.5","9.5","264","262","3.60","310","4.26","73","19.0","6:30","182","6:53.5","6:53"
"","","Corsa","4","6:34.0","25:00","0.98","6:41","6:42","152","156","0","5","170","278","51.2% S / 48.8% D","0.88","8.5","9.4","264","264","3.63","304","4.18","70","18.0","6:19","174","6:34.0","6:41"
"","2","Corsa","5 - 7","15:00","40:00","2.20","6:49","6:48","153","158","2","2","168","286","51.1% S / 48.9% D","0.88","8.4","9.4","258","255","3.50","305","4.19","157","20.0","6:24","183","14:59","6:48"
"","","Corsa","5","6:48.0","31:48","1.00","6:48","6:50","152","155","0","1","168","288","51.1% S / 48.9% D","0.88","8.5","9.4","257","255","3.50","281","3.86","71","19.0","6:30","183","6:48.0","6:48"
"","","Corsa","6","6:50.9","38:39","1.00","6:51","6:46","153","158","2","1","168","286","51.1% S / 48.9% D","0.88","8.4","9.4","259","256","3.52","305","4.19","72","21.0","6:24","178","6:50","6:50"
"","","Corsa","7","1:21.1","40:00","0.20","6:43","6:52","154","156","0","0","171","276","51.0% S / 49.0% D","0.86","8.4","9.7","255","255","3.50","266","3.65","14","21.0","6:38","174","1:21.1","6:43"
"","","Defaticamento","8 - 10","14:42","54:42","2.13","6:55","6:53","154","161","7","1","166","281","51.0% S / 49.0% D","0.88","8.5","9.6","261","257","3.53","337","4.63","152","20.0","6:03","174","14:41","6:54"
"","","Defaticamento","8","5:00","45:00","0.75","6:40","6:40","155","161","0","1","170","275","51.1% S / 48.9% D","0.89","8.7","9.6","266","266","3.65","337","4.63","53","21.0","6:20","174","4:59","6:39"
"","","Defaticamento","9","6:59.6","52:00","1.00","7:00","6:55","154","158","4","0","165","281","51.0% S / 49.0% D","0.87","8.5","9.6","260","256","3.52","302","4.15","72","20.0","6:03","174","6:59.6","7:00"
"","","Defaticamento","10","2:42.6","54:42","0.38","7:11","7:12","152","160","3","0","158","293","51.0% S / 49.0% D","0.89","8.2","9.3","253","242","3.32","306","4.20","27","19.0","6:31","173","2:42","7:09"
"","Riepilogo","--","--","54:42","54:42","8.08","6:46","6:46","151","161","21","22","168","283","51.1% S / 48.9% D","0.88","8.5","9.4","263","261","3.59","337","4.63","575","20.1","5:26","183","54:40","6:46"
