"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 3","14:38","14:38","2.28","6:25","6:24","151","157","13","12","172","265","50.8% S / 49.2% D","0.91","8.8","9.4","279","278","3.82","368","5.05","160","18.3","4:56","176","14:38","6:25"
"","","Riscaldamento","1","6:06","6:06","0.93","6:32","6:23","146","155","11","4","171","270","51.1% S / 48.9% D","0.91","8.7","9.4","290","288","3.95","368","5.05","66","21.7","4:56","173","6:06","6:32"
"","","Riscaldamento","2","6:19","12:25","1.00","6:19","6:24","154","156","2","7","172","263","50.5% S / 49.5% D","0.92","8.8","9.4","272","272","3.74","297","4.08","70","16.0","6:15","175","6:19","6:19"
"","","Riscaldamento","3","2:15","14:40","0.35","6:23","6:28","154","157","0","2","173","257","50.5% S / 49.5% D","0.90","8.7","9.4","270","268","3.68","299","4.11","25","14.0","6:21","176","2:15","6:23"
"","1","Corsa","4 - 5","9:59","24:37","1.79","5:35","5:35","163","165","1","1","177","240","49.9% S / 50.1% D","1.02","9.4","9.0","313","314","4.31","351","4.82","120","12.0","5:12","182","9:59","5:35"
"","","Corsa","4","5:35","20:15","1.00","5:35","5:36","162","164","2","2","177","241","50.0% S / 50.0% D","1.01","9.3","8.9","310","311","4.27","351","4.82","67","13.0","5:12","181","5:35","5:35"
"","","Corsa","5","4:25","24:40","0.79","5:35","5:33","163","165","1","1","177","239","49.8% S / 50.3% D","1.02","9.5","9.0","316","317","4.35","346","4.75","53","11.0","5:19","182","4:25","5:35"
"","2","Corsa","6","4:58","29:35","0.93","5:22","5:23","166","168","0","0","179","233","49.4% S / 50.6% D","1.04","9.5","8.9","327","327","4.49","351","4.82","61","10.0","5:05","183","4:58","5:22"
"","","Defaticamento","7 - 9","11:11","40:46","2.03","5:30","5:29","167","170","2","0","177","236","49.0% S / 51.0% D","1.03","9.5","9.0","322","321","4.41","353","4.85","136","9.0","5:05","181","11:11","5:30"
"","","Defaticamento","7","5:36","35:15","1.00","5:35","5:35","165","169","2","0","177","237","49.1% S / 50.9% D","1.01","9.4","9.1","316","315","4.33","351","4.82","68","9.0","5:05","180","5:36","5:36"
"","","Defaticamento","8","5:24","40:39","1.00","5:24","5:22","168","170","1","1","177","235","48.8% S / 51.2% D","1.05","9.7","9.0","329","328","4.51","353","4.85","66","9.0","5:16","181","5:24","5:24"
"","","Defaticamento","9","0:11","40:50","0.03","5:48","5:39","167","169","0","0","176","236","48.5% S / 51.5% D","1.00","9.0","8.9","313","297","4.08","309","4.24","2","8.0","5:37","176","0:11","6:07"
"","Riepilogo","--","--","40:50","40:50","7.04","5:48","5:48","160","170","19","17","175","247","49.9% S / 50.1% D","0.99","9.2","9.1","307","305","4.18","368","5.05","478","13.1","4:56","183","40:50","5:48"
