"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 2","9:06.2","9:06.2","1.50","6:04","6:00","140","165","9","7","165","269","51.1% S / 48.9% D","1.00","10.9","10.6","314","313","4.47","451","6.44","96","26.0","5:25","169","9:04","6:03"
"","","Riscaldamento","1","6:00.3","6:00.3","1.00","6:00","5:53","129","159","9","2","165","266","51.1% S / 48.9% D","1.01","10.8","10.5","324","322","4.60","363","5.19","61","25.0","5:25","169","6:00","6:00"
"","","Riscaldamento","2","3:06.0","9:06.2","0.50","6:12","6:14","162","165","0","5","163","274","51.1% S / 48.9% D","0.99","11.0","10.9","293","294","4.20","451","6.44","35","26.0","5:46","167","3:06.0","6:12"
"","","Riposo","3","3:00","12:06","0.20","15:08","14:44","134","165","0","2","87","454","51.2% S / 48.8% D","0.85","8.0","9.1","183","101","1.44","367","5.24","22","26.0","6:19","165","2:23","12:02"
"","1","Corsa","4 - 8","23:32","35:38","5.00","4:42","4:43","180","185","8","7","172","246","50.6% S / 49.4% D","1.24","11.5","9.1","391","391","5.59","502","7.17","314","23.0","4:18","178","23:32","4:42"
"","","Corsa","4","4:31.0","16:37","1.00","4:31","4:30","171","178","6","0","174","244","50.8% S / 49.2% D","1.26","11.2","8.7","408","416","5.94","502","7.17","57","24.0","4:18","176","4:31.0","4:31"
"","","Corsa","5","4:37.2","21:14","1.00","4:37","4:37","179","180","1","0","174","244","50.7% S / 49.3% D","1.25","11.4","8.9","403","401","5.73","422","6.03","61","20.0","4:31","177","4:37","4:37"
"","","Corsa","6","4:45.3","26:00","1.00","4:45","4:46","182","183","0","2","170","248","50.5% S / 49.5% D","1.23","11.7","9.2","388","388","5.54","414","5.91","65","21.0","4:41","173","4:45.3","4:45"
"","","Corsa","7","4:50.4","30:50","1.00","4:50","4:52","183","184","1","2","169","249","50.5% S / 49.5% D","1.22","11.7","9.4","377","376","5.37","403","5.76","66","22.0","4:42","172","4:50","4:50"
"","","Corsa","8","4:48.3","35:38","1.00","4:48","4:52","183","185","0","2","171","247","50.5% S / 49.5% D","1.21","11.6","9.3","375","376","5.37","402","5.74","65","25.0","4:34","178","4:48","4:48"
"","","Riposo","9","3:00","38:38","0.21","14:18","13:36","157","184","0","3","95","536","47.8% S / 52.2% D","0.79","6.2","8.3","205","91","1.30","393","5.61","25","28.0","4:36","171","2:39","12:38"
"","","Defaticamento","10 - 11","3:38.2","42:17","0.60","6:02","6:02","165","172","2","0","165","267","50.5% S / 49.5% D","1.00","10.9","10.8","305","312","4.46","378","5.40","42","29.0","5:04","168","3:38.2","6:02"
"","","Defaticamento","10","3:00.4","41:39","0.50","6:01","6:03","164","170","2","0","165","267","50.5% S / 49.5% D","1.00","10.9","10.9","304","312","4.46","378","5.40","34","29.0","5:04","168","3:00.4","6:01"
"","","Defaticamento","11","0:37.8","42:17","0.10","6:06","5:57","170","172","0","0","164","267","50.7% S / 49.3% D","1.00","11.1","10.8","314","314","4.49","342","4.89","8","28.0","5:54","167","0:37","5:59"
"","Riepilogo","--","--","42:17","42:17","7.51","5:38","5:37","165","185","19","19","158","261","50.7% S / 49.3% D","1.11","10.8","9.5","356","326","4.66","502","7.17","498","24.2","4:18","178","41:19","5:30"
