"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 9","55:02","55:02","9.00","6:07","6:08","140","146","46","33","179","269","50.3% S / 49.7% D","0.92","7.4","7.9","257","256","3.71","352","5.10","612","19.0","5:50","183","55:00","6:07"
"","","Corsa","1","6:30.1","6:30.1","1.00","6:30","6:27","131","143","30","3","176","274","50.2% S / 49.8% D","0.87","7.6","8.5","262","257","3.72","352","5.10","68","24.0","5:52","180","6:30","6:30"
"","","Corsa","2","6:12.6","12:43","1.00","6:13","6:15","140","143","2","4","179","271","50.0% S / 50.0% D","0.90","7.2","7.8","253","252","3.65","288","4.17","70","21.0","6:03","183","6:12","6:12"
"","","Corsa","3","6:02.2","18:45","1.00","6:02","6:07","139","143","0","6","180","267","50.2% S / 49.8% D","0.92","7.3","7.7","252","252","3.65","282","4.09","68","19.0","5:54","182","6:02","6:02"
"","","Corsa","4","6:04.2","24:49","1.00","6:04","6:04","141","145","0","1","180","268","50.2% S / 49.8% D","0.92","7.2","7.6","255","255","3.70","273","3.96","69","18.0","5:54","183","6:04","6:04"
"","","Corsa","5","6:01.3","30:50","1.00","6:01","6:06","142","145","0","6","180","267","50.2% S / 49.8% D","0.93","7.4","7.7","253","253","3.67","288","4.17","68","17.0","5:52","182","6:01.3","6:01"
"","","Corsa","6","6:05.8","36:56","1.00","6:06","6:07","142","146","4","6","179","268","50.4% S / 49.6% D","0.92","7.4","7.9","257","256","3.71","326","4.72","69","17.0","5:54","182","6:05.8","6:06"
"","","Corsa","7","6:02.5","42:59","1.00","6:02","6:02","142","145","3","0","179","266","50.3% S / 49.7% D","0.93","7.5","7.9","259","258","3.74","282","4.09","68","17.0","5:50","181","6:02","6:02"
"","","Corsa","8","6:01.6","49:00","1.00","6:02","6:00","141","146","5","4","179","267","50.5% S / 49.5% D","0.93","7.5","7.9","263","261","3.78","342","4.96","67","17.0","5:52","182","6:01.6","6:02"
"","","Corsa","9","6:02.2","55:02","1.00","6:02","6:03","141","143","2","2","179","268","50.4% S / 49.6% D","0.93","7.5","7.9","260","260","3.77","288","4.17","66","17.0","5:50","182","6:02","6:02"
"","2","Corsa","10 - 19","58:28","1:53:30","10.00","5:51","5:50","144","151","22","17","175","270","50.8% S / 49.2% D","0.98","8.2","8.1","281","280","4.06","380","5.51","656","19.0","5:23","182","58:10","5:49"
"","","Corsa","10","5:46.4","1:00:49","1.00","5:46","5:47","143","147","1","1","179","265","50.6% S / 49.4% D","0.96","7.7","7.8","274","274","3.97","309","4.48","65","17.0","5:37","182","5:46","5:46"
"","","Corsa","11","5:49.4","1:06:38","1.00","5:49","5:46","146","149","4","3","178","267","50.6% S / 49.4% D","0.97","7.9","8.0","281","280","4.06","380","5.51","67","18.0","5:36","181","5:49.4","5:49"
"","","Corsa","12","5:49.9","1:12:28","1.00","5:50","5:52","144","147","1","2","176","270","50.6% S / 49.4% D","0.97","8.0","8.0","274","274","3.97","306","4.43","65","18.0","5:42","180","5:49.9","5:50"
"","","Corsa","13","5:49.5","1:18:18","1.00","5:50","5:46","144","147","6","2","176","270","50.8% S / 49.2% D","0.98","8.2","8.1","285","285","4.13","329","4.77","65","19.0","5:34","179","5:49","5:49"
"","","Corsa","14","5:52.7","1:24:10","1.00","5:53","5:52","143","145","0","0","175","272","50.7% S / 49.3% D","0.97","8.2","8.2","276","275","3.99","293","4.25","64","19.0","5:36","177","5:52.7","5:53"
"","","Corsa","15","5:50.5","1:30:01","1.00","5:51","5:51","143","145","0","2","175","273","50.7% S / 49.3% D","0.98","8.1","8.1","277","276","4.00","299","4.33","64","20.0","5:42","179","5:50","5:50"
"","","Corsa","16","5:57.5","1:35:58","1.00","5:58","5:52","143","147","5","1","167","270","50.8% S / 49.3% D","1.01","8.3","8.1","289","281","4.07","338","4.90","68","21.0","5:23","179","5:41","5:41"
"","","Corsa","17","5:54.2","1:41:53","1.00","5:54","5:50","143","148","1","1","174","272","51.0% S / 49.0% D","0.98","8.3","8.3","284","282","4.09","330","4.78","66","20.0","5:28","177","5:54","5:54"
"","","Corsa","18","5:50.2","1:47:43","1.00","5:50","5:52","144","149","1","2","173","273","51.2% S / 48.8% D","0.99","8.5","8.4","281","281","4.07","308","4.46","66","20.0","5:45","175","5:50","5:50"
"","","Corsa","19","5:47.6","1:53:30","1.00","5:48","5:47","148","151","2","2","173","272","51.0% S / 49.0% D","1.00","8.6","8.4","287","286","4.14","319","4.62","66","21.0","5:32","175","5:47.6","5:48"
"","3","Corsa","20 - 27","41:44","2:35:14","8.00","5:13","5:12","157","165","15","17","176","260","51.1% S / 48.9% D","1.09","8.8","7.8","320","319","4.62","428","6.20","525","22.0","4:47","182","41:43","5:13"
"","","Corsa","20","5:15.1","1:58:45","1.00","5:15","5:12","153","156","2","1","177","260","50.9% S / 49.1% D","1.08","8.7","7.8","319","319","4.62","353","5.12","66","21.0","5:04","179","5:15","5:15"
"","","Corsa","21","5:13.8","2:03:59","1.00","5:14","5:13","155","158","0","0","175","261","50.9% S / 49.1% D","1.09","8.9","7.9","318","317","4.59","337","4.88","66","21.0","5:06","179","5:13.8","5:14"
"","","Corsa","22","5:13.7","2:09:13","1.00","5:14","5:16","155","157","0","4","176","264","50.8% S / 49.2% D","1.09","8.6","7.7","312","311","4.51","329","4.77","65","21.0","5:08","179","5:13","5:13"
"","","Corsa","23","5:10.1","2:14:23","1.00","5:10","5:08","157","159","5","0","177","259","51.2% S / 48.8% D","1.09","8.8","7.8","325","325","4.71","368","5.33","65","22.0","5:03","180","5:10","5:10"
"","","Corsa","24","5:14.7","2:19:38","1.00","5:15","5:14","157","159","1","3","177","260","51.3% S / 48.7% D","1.08","8.7","7.8","314","313","4.54","330","4.78","65","22.0","5:05","179","5:14.7","5:15"
"","","Corsa","25","5:19.5","2:24:57","1.00","5:19","5:18","156","159","0","2","176","261","51.1% S / 48.9% D","1.07","8.7","7.9","311","311","4.51","351","5.09","65","22.0","4:59","182","5:19.5","5:19"
"","","Corsa","26","5:14.1","2:30:11","1.00","5:14","5:13","158","162","2","4","176","257","51.2% S / 48.8% D","1.09","9.0","8.0","317","318","4.61","397","5.75","66","23.0","4:52","180","5:14","5:14"
"","","Corsa","27","5:02.8","2:35:14","1.00","5:03","4:58","162","165","5","2","177","256","51.4% S / 48.6% D","1.12","8.9","7.7","341","340","4.93","428","6.20","67","25.0","4:47","180","5:02.8","5:03"
"","4","Corsa","28 - 29","8:16.6","2:43:31","1.21","6:51","6:35","150","165","14","4","164","288","50.9% S / 49.1% D","0.91","8.4","9.0","276","263","3.81","343","4.97","84","26.0","4:57","176","7:58","6:36"
"","","Corsa","28","6:57.5","2:42:12","1.00","6:58","6:38","151","165","13","4","162","290","50.9% S / 49.1% D","0.91","8.4","9.0","277","261","3.78","343","4.97","71","26.0","4:57","176","6:40","6:40"
"","","Corsa","29","1:19.1","2:43:31","0.21","6:21","6:17","150","152","1","0","172","276","50.9% S / 49.1% D","0.92","8.4","8.9","269","269","3.90","284","4.12","14","25.0","6:10","174","1:18","6:15"
"","Riepilogo","--","--","2:43:31","2:43:31","28.21","5:48","5:47","146","165","98","71","176","268","50.7% S / 49.3% D","0.98","8.1","8.0","286","281","4.07","428","6.20","1,877","20.1","4:47","183","2:42:51","5:46"
