"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","2","Corsa","16 - 29","1:09:41","2:35:11","13.02","5:21","5:19","165","173","119","127","168","267","50.3% S / 49.7% D","1.11","10.2","9.0","323","314","Nessun peso","481","Nessun peso","865","26.0","4:27","181","1:09:40","5:21"
"","","Corsa","16","5:00.9","1:30:30","1.00","5:01","5:02","161","163","4","8","175","249","50.5% S / 49.5% D","1.14","10.0","8.5","331","329","Nessun peso","375","Nessun peso","65","22.0","4:42","180","5:00.9","5:01"
"","","Corsa","17","4:59.8","1:35:30","1.00","5:00","4:59","163","168","5","4","175","249","50.3% S / 49.8% D","1.14","10.0","8.5","337","336","Nessun peso","416","Nessun peso","65","22.0","4:47","181","4:59.8","5:00"
"","","Corsa","18","4:59.5","1:40:30","1.00","4:59","5:00","165","168","3","6","174","248","50.1% S / 49.9% D","1.15","10.3","8.7","333","332","Nessun peso","442","Nessun peso","65","23.0","4:49","179","4:59","4:59"
"","","Corsa","19","4:57.0","1:45:27","1.00","4:57","4:57","166","168","2","3","175","244","49.4% S / 50.6% D","1.16","10.3","8.6","337","336","Nessun peso","392","Nessun peso","65","23.0","4:42","180","4:57.0","4:57"
"","","Corsa","20","4:59.6","1:50:26","1.00","5:00","5:03","167","170","4","11","173","248","49.6% S / 50.4% D","1.15","10.2","8.6","323","321","Nessun peso","428","Nessun peso","65","25.0","4:41","178","4:59.6","5:00"
"","","Corsa","21","5:14.3","1:55:41","1.00","5:14","5:11","168","171","8","13","166","264","49.4% S / 50.6% D","1.17","10.6","8.9","325","315","Nessun peso","423","Nessun peso","68","28.0","4:27","177","5:14","5:14"
"","","Corsa","22","5:05.1","2:00:46","1.00","5:05","5:05","169","173","13","13","171","251","50.2% S / 49.8% D","1.15","10.4","8.8","329","325","Nessun peso","436","Nessun peso","67","29.0","4:53","176","5:05","5:05"
"","","Corsa","23","6:32.6","2:07:18","1.00","6:33","6:13","163","171","22","15","148","347","50.4% S / 49.6% D","1.03","9.7","9.3","299","270","Nessun peso","436","Nessun peso","73","29.0","5:04","174","6:32.6","6:33"
"","","Corsa","24","5:28.8","2:12:47","1.00","5:29","5:35","162","168","13","15","168","263","50.9% S / 49.1% D","1.06","10.3","9.6","315","313","Nessun peso","409","Nessun peso","65","26.0","5:13","172","5:28","5:28"
"","","Corsa","25","6:16.8","2:19:04","1.00","6:17","6:13","161","168","10","13","155","303","50.8% S / 49.2% D","1.02","9.7","9.4","289","262","Nessun peso","436","Nessun peso","67","28.0","5:05","173","6:16.8","6:17"
"","","Corsa","26","5:29.1","2:24:33","1.00","5:29","5:24","163","167","15","15","169","264","50.8% S / 49.2% D","1.08","10.3","9.3","318","311","Nessun peso","481","Nessun peso","66","30.0","5:18","173","5:29","5:29"
"","","Corsa","27","5:26.3","2:29:59","1.00","5:26","5:19","166","168","14","7","169","263","50.7% S / 49.3% D","1.09","10.5","9.4","329","326","Nessun peso","407","Nessun peso","68","30.0","5:15","172","5:26.3","5:26"
"","","Corsa","28","5:04.3","2:35:04","1.00","5:04","5:04","170","173","4","4","171","256","50.8% S / 49.2% D","1.15","10.5","8.9","331","330","Nessun peso","400","Nessun peso","67","28.0","4:41","177","5:04","5:04"
"","","Corsa","29","0:07.3","2:35:11","0.02","6:45","4:51","170","170","0","0","150","307","50.8% S / 49.2% D","1.31","10.3","8.6","348","335","Nessun peso","374","Nessun peso","2","28.0","5:02","167","0:06","5:31"
"","Riepilogo","--","--","2:35:11","2:35:11","28.02","5:32","5:31","158","173","207","208","167","263","50.4% S / 49.6% D","1.08","10.2","9.2","312","306","Nessun peso","481","Nessun peso","1,876","23.4","4:13","204","2:34:34","5:31"
