"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 6","34:59","34:59","6.00","5:50","5:48","164","175","22","16","167","267","50.5% S / 49.5% D","1.03","10.0","9.6","310","308","Nessun peso","462","Nessun peso","433","26.0","5:22","172","34:54","5:49"
"","","Corsa","1","5:51.4","5:51.4","1.00","5:51","5:45","150","164","9","0","169","268","50.2% S / 49.8% D","1.01","9.5","9.2","320","318","Nessun peso","360","Nessun peso","69","28.0","5:44","172","5:51","5:51"
"","","Corsa","2","5:46.2","11:38","1.00","5:46","5:44","163","165","3","1","163","263","50.1% S / 49.9% D","1.03","10.0","9.5","317","313","Nessun peso","343","Nessun peso","71","25.0","5:33","171","5:46","5:46"
"","","Corsa","3","5:43.0","17:21","1.00","5:43","5:45","165","170","2","4","168","264","50.6% S / 49.4% D","1.04","10.1","9.5","312","311","Nessun peso","369","Nessun peso","71","25.0","5:36","172","5:43.0","5:43"
"","","Corsa","4","5:47.5","23:08","1.00","5:47","5:51","168","170","3","7","169","265","50.5% S / 49.5% D","1.03","9.8","9.2","301","299","Nessun peso","339","Nessun peso","73","24.0","5:35","172","5:47.5","5:48"
"","","Corsa","5","5:43.8","28:52","1.00","5:44","5:46","169","171","0","2","169","262","50.7% S / 49.3% D","1.03","10.0","9.5","300","301","Nessun peso","319","Nessun peso","72","27.0","5:38","171","5:43","5:43"
"","","Corsa","6","6:06.8","34:59","1.00","6:07","5:57","169","175","5","1","161","277","50.7% S / 49.3% D","1.02","10.8","10.5","309","306","Nessun peso","462","Nessun peso","77","28.0","5:22","171","6:05","6:05"
"","2","Corsa","7 - 12","32:46","1:07:45","6.00","5:28","5:28","175","179","12","16","169","257","50.7% S / 49.3% D","1.08","10.1","9.1","330","325","Nessun peso","416","Nessun peso","432","26.0","4:52","180","32:43","5:27"
"","","Corsa","7","5:19.5","40:18","1.00","5:19","5:16","175","176","8","1","173","253","50.7% S / 49.3% D","1.08","10.0","9.1","353","353","Nessun peso","405","Nessun peso","72","25.0","4:52","180","5:19.5","5:20"
"","","Corsa","8","5:16.4","45:35","1.00","5:16","5:21","174","176","0","5","174","252","50.6% S / 49.4% D","1.09","10.0","8.9","339","338","Nessun peso","369","Nessun peso","70","24.0","5:11","178","5:16","5:16"
"","","Corsa","9","5:18.9","50:53","1.00","5:19","5:19","175","177","1","1","172","254","50.8% S / 49.3% D","1.10","10.3","9.1","336","336","Nessun peso","390","Nessun peso","71","25.0","5:08","177","5:18.9","5:19"
"","","Corsa","10","5:20.5","56:14","1.00","5:21","5:24","176","177","0","5","172","255","50.8% S / 49.2% D","1.09","10.2","9.1","326","324","Nessun peso","358","Nessun peso","71","25.0","5:12","175","5:20.5","5:21"
"","","Corsa","11","5:21.7","1:01:36","1.00","5:22","5:25","177","178","0","3","171","257","50.8% S / 49.2% D","1.09","10.1","9.0","319","319","Nessun peso","349","Nessun peso","71","28.0","5:19","174","5:21","5:21"
"","","Corsa","12","6:09.2","1:07:45","1.00","6:09","6:05","174","179","2","1","156","270","50.7% S / 49.3% D","1.04","9.7","9.4","307","288","Nessun peso","416","Nessun peso","78","29.0","5:12","174","6:07","6:07"
"","3","Corsa","13 - 15","11:00","1:18:45","2.05","5:23","5:23","176","181","8","5","168","259","50.9% S / 49.1% D","1.09","9.8","8.8","346","329","Nessun peso","388","Nessun peso","146","28.0","4:46","180","10:59","5:22"
"","","Corsa","13","5:13.2","1:12:58","1.00","5:13","5:08","178","179","6","0","173","251","50.8% S / 49.2% D","1.11","10.4","9.1","360","359","Nessun peso","388","Nessun peso","72","27.0","5:02","177","5:13","5:13"
"","","Corsa","14","5:34.1","1:18:32","1.00","5:34","5:40","175","181","2","5","164","268","51.0% S / 49.0% D","1.06","9.3","8.6","330","301","Nessun peso","382","Nessun peso","72","28.0","4:46","180","5:34","5:34"
"","","Corsa","15","0:12.9","1:18:45","0.05","4:39","4:49","181","181","0","0","174","252","51.0% S / 49.0% D","1.19","9.9","8.2","362","358","Nessun peso","361","Nessun peso","3","28.0","4:50","176","0:12","4:21"
"","Riepilogo","--","--","1:18:45","1:18:45","14.05","5:36","5:36","170","181","41","36","168","262","50.6% S / 49.4% D","1.06","10.0","9.3","324","318","Nessun peso","462","Nessun peso","1,012","26.3","4:46","180","1:18:37","5:36"
