"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riscaldamento","1 - 4","18:52","18:52","3.20","5:54","5:52","148","163","27","19","166","266","50.5% S / 49.5% D","1.02","10.9","10.5","327","325","4.64","399","5.70","211","23.0","5:20","169","18:51","5:53"
"","","Riscaldamento","1","5:59.5","5:59.5","1.00","5:59","5:50","130","144","13","0","166","266","50.8% S / 49.2% D","1.00","10.8","10.5","335","334","4.77","379","5.41","61","24.0","5:20","168","5:59.5","6:00"
"","","Riscaldamento","2","5:52.8","11:52","1.00","5:53","5:55","155","163","4","5","166","265","50.5% S / 49.5% D","1.02","11.0","10.6","324","323","4.61","367","5.24","68","21.0","5:44","169","5:52.8","5:53"
"","","Riscaldamento","3","5:50.2","17:43","1.00","5:50","5:55","157","162","6","14","165","266","50.4% S / 49.6% D","1.04","11.0","10.4","317","314","4.49","399","5.70","68","24.0","5:36","168","5:50","5:50"
"","","Riscaldamento","4","1:09.5","18:52","0.20","5:47","5:36","160","162","3","0","166","265","50.4% S / 49.6% D","1.04","10.9","10.3","342","347","4.96","375","5.36","14","24.0","5:47","168","1:09","5:45"
"","1","Corsa","5","1:26.9","20:19","0.30","4:50","4:47","168","170","1","0","177","245","50.6% S / 49.4% D","1.16","10.3","8.6","379","378","5.40","434","6.20","19","22.0","4:28","181","1:26","4:47"
"","2","Corsa","6","1:39.3","21:58","0.30","5:31","5:32","165","169","0","2","168","261","50.2% S / 49.8% D","1.10","10.6","9.5","330","322","4.60","383","5.47","20","22.0","4:54","171","1:38","5:27"
"","3","Corsa","7","1:24.8","23:23","0.30","4:43","4:54","169","171","0","2","177","241","50.0% S / 50.0% D","1.18","10.4","8.7","354","360","5.14","385","5.50","18","24.0","4:32","180","1:24","4:40"
"","4","Corsa","8","1:39.6","25:03","0.30","5:32","5:34","168","171","0","3","168","260","50.0% S / 50.0% D","1.09","10.7","9.5","328","321","4.59","361","5.16","20","26.0","4:48","173","1:39","5:30"
"","5","Corsa","9","1:24.5","26:27","0.30","4:42","4:50","172","174","0","1","177","239","50.3% S / 49.7% D","1.18","10.5","8.6","357","365","5.21","379","5.41","18","27.0","4:35","182","1:23","4:37"
