"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","1","Corsa","1 - 20","2:08:29","2:08:29","20.00","6:26","6:25","140","147","53","54","174","272","50.6% S / 49.4% D","0.90","8.1","8.9","259","257","3.72","379","5.49","1,337","20.0","5:21","228","2:07:52","6:24"
"","","Corsa","1","6:23.2","6:23.2","1.00","6:23","6:25","133","140","5","8","176","264","50.7% S / 49.3% D","0.89","8.2","9.1","263","258","3.74","321","4.65","69","23.0","5:36","180","6:23.2","6:23"
"","","Corsa","2","6:20.3","12:43","1.00","6:20","6:22","139","142","0","3","177","268","51.0% S / 49.0% D","0.90","7.8","8.5","252","252","3.65","268","3.88","70","19.0","6:05","180","6:20.3","6:20"
"","","Corsa","3","6:18.5","19:02","1.00","6:19","6:20","140","143","0","0","177","268","50.6% S / 49.4% D","0.90","7.9","8.6","256","256","3.71","301","4.36","70","17.0","6:11","179","6:18","6:18"
"","","Corsa","4","6:30.6","25:33","1.00","6:31","6:27","139","143","5","2","175","273","50.4% S / 49.6% D","0.88","7.8","8.7","258","255","3.70","344","4.99","71","16.0","6:20","178","6:30.6","6:31"
"","","Corsa","5","6:22.3","31:55","1.00","6:22","6:24","139","142","0","1","176","269","50.8% S / 49.2% D","0.89","7.9","8.7","253","253","3.67","266","3.86","68","16.0","6:16","178","6:22","6:22"
"","","Corsa","6","6:17.9","38:13","1.00","6:18","6:18","140","142","1","3","175","267","50.5% S / 49.5% D","0.91","8.1","8.7","256","257","3.72","297","4.30","68","16.0","6:07","178","6:17.9","6:18"
"","","Corsa","7","6:47.4","45:00","1.00","6:47","6:45","138","143","1","2","167","267","50.4% S / 49.6% D","0.89","7.9","8.7","251","241","3.49","288","4.17","70","17.0","6:02","228","6:27","6:27"
"","","Corsa","8","6:23.4","51:24","1.00","6:23","6:24","138","142","2","0","177","271","50.6% S / 49.4% D","0.88","7.8","8.7","254","253","3.67","271","3.93","66","18.0","6:13","180","6:23.4","6:23"
"","","Corsa","9","6:21.6","57:45","1.00","6:22","6:21","140","143","2","1","176","274","50.5% S / 49.5% D","0.89","7.9","8.7","260","259","3.75","357","5.17","67","18.0","6:11","179","6:21","6:21"
"","","Corsa","10","6:22.8","1:04:08","1.00","6:23","6:20","141","143","2","0","175","272","50.7% S / 49.3% D","0.90","8.1","8.9","263","262","3.80","334","4.84","67","18.0","6:10","177","6:22.8","6:23"
"","","Corsa","11","6:26.1","1:10:34","1.00","6:26","6:29","139","144","0","3","173","272","50.7% S / 49.3% D","0.90","8.3","9.1","256","256","3.71","294","4.26","66","19.0","5:58","177","6:26","6:26"
"","","Corsa","12","6:21.9","1:16:56","1.00","6:22","6:24","139","144","1","3","174","271","50.6% S / 49.4% D","0.90","8.2","8.9","259","258","3.74","313","4.54","65","20.0","6:16","177","6:21.9","6:22"
"","","Corsa","13","6:17.8","1:23:14","1.00","6:18","6:15","140","144","4","2","174","272","50.6% S / 49.4% D","0.91","8.3","8.9","268","267","3.87","344","4.99","65","22.0","6:03","176","6:17.8","6:18"
"","","Corsa","14","6:26.3","1:29:40","1.00","6:26","6:24","140","144","5","0","174","276","50.6% S / 49.4% D","0.89","8.1","8.9","262","261","3.78","290","4.20","65","22.0","6:20","176","6:26","6:26"
"","","Corsa","15","6:24.0","1:36:04","1.00","6:24","6:24","140","144","1","2","174","276","50.7% S / 49.3% D","0.90","8.1","8.8","257","257","3.72","275","3.99","64","21.0","6:17","177","6:24.0","6:24"
